"","Date","Regions","yearmonth","Month","Year","Biomass","Grazing_rate","Filtration_rate","...1","Depth","Sample_depth_surface","Sample_depth_nutr_surface","Sample_depth_bottom","Temperature","Temperature_bottom","Conductivity","Conductivity_bottom","Salinity","Salinity_bottom","Secchi","TurbidityNTU","TurbidityNTU_bottom","TurbidityFNU","TurbidityFNU_bottom","DissolvedOxygen","DissolvedOxygen_bottom","DissolvedOxygenPercent","DissolvedOxygenPercent_bottom","pH","pH_bottom","Chlorophyll","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","TotPhos","DissOrthophos","TON","DON","TKN","TotAlkalinity","DissBromide","DissCalcium","TotChloride","DissChloride","DissSilica","TOC","DOC","TDS","TSS","VSS","SAC","SJR","OUT","EXPORT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSJR","lagDissOrthophos","lagIndex","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"2404",1982-12-01,"South","1982_12",12,1982,NA,NA,NA,16940.6666666667,NA,NA,NA,NA,11,NA,293,NA,0.139248709826159,NA,30,17.1,21.2,NA,NA,8.46666666666667,NA,NA,NA,7.33333333333333,NA,10.2933333333333,10.1633333333333,NA,0.173333333333333,0.496666666666667,0.236666666666667,0.0866666666666667,NA,0.4,0.866666666666667,NA,NA,NA,NA,35,12,NA,NA,170.333333333333,44.6666666666667,5.33333333333333,57706.4516129032,16493.5483870968,88908,8428.45161290323,15.29,"Autumn",96200,200389,26680.6451612903,61416.1612903226,62500,154591,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226,0.08125,30.5,NA,0.5925,18.875,11.3833333333333,263.375,24856.6666666667,25801.8333333333,6122,0.05,12.76,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8
"2405",1982-02-01,"South","1982_2",2,1982,NA,NA,NA,15597.3333333333,NA,NA,NA,NA,10,NA,702,NA,0.341538336473383,NA,44,10.8,45.8,NA,NA,9.03333333333333,NA,NA,NA,NA,NA,4.48333333333333,4.48,NA,0.206666666666667,1.08666666666667,0.2,0.1,NA,0.3,0.7,NA,NA,NA,NA,89.3333333333333,10.1,NA,NA,410.666666666667,31,5,59432.1428571429,6645.35714285714,92555.1785714286,9452.39285714286,12.76,"Winter",98000,242388,22310.7142857143,73285.5,67200,215655,98000,242388,15562.2222222222,49104.7222222222,67200,215655,64609.6774193548,97674.0322580645,22310.7142857143,73285.5,0.45,42,0.405,1.19,15.875,14.2333333333333,821,32939.3333333333,36000.6,1564,0.176666666666667,12.76,98300,217288,13076.7391304348,31628.3695652174,56500,178985,62058.064516129,86287.3870967742,21167.7419354839,62386.5161290323
"2406",1982-03-01,"South","1982_3",3,1982,NA,NA,NA,15675.5,NA,NA,NA,NA,11.875,NA,332.125,NA,0.158125144892509,NA,47,35.2833333333333,263.2,NA,NA,9.6875,NA,NA,NA,7.4,NA,5.12166666666667,4.02666666666667,NA,0.11875,0.61,NA,0.07,NA,0.183333333333333,0.4,NA,NA,NA,NA,NA,11.8333333333333,NA,NA,NA,29.6666666666667,3.83333333333333,62812.9032258065,10061.6129032258,80088.3870967742,10417.7096774194,12.76,"Winter",70900,102840,11800,31711.1290322581,45400,121089,98000,242388,15562.2222222222,49104.7222222222,67200,215655,64609.6774193548,97674.0322580645,22310.7142857143,73285.5,0.37,47.5,0.306666666666667,1.6,12.3333333333333,9.2,861.333333333333,62058.064516129,86287.3870967742,1850.96774193548,0.173333333333333,12.76,98300,217288,13076.7391304348,31628.3695652174,56500,178985,62058.064516129,86287.3870967742,21167.7419354839,62386.5161290323
"2407",1982-04-01,"South","1982_4",4,1982,NA,NA,NA,15785,NA,NA,NA,NA,15,NA,416,NA,0.200473303607007,NA,35,18.2,74.3,NA,NA,7.26666666666667,NA,NA,NA,7.35,NA,9.47,5.2,NA,0.0833333333333333,0.296666666666667,0.17,0.09,NA,0.333333333333333,0.6,NA,NA,NA,NA,21.6666666666667,13,NA,NA,149.666666666667,28,2.33333333333333,76580,22963.3333333333,142192.366666667,9613.46666666667,12.76,"Spring",93700,230827,16070,67121.8,45400,127523,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8,0.4675,35,0.306666666666667,1.325,8.625,11.8666666666667,854.75,64609.6774193548,97674.0322580645,3889.03225806452,0.1675,12.76,98000,242388,15562.2222222222,49104.7222222222,67200,215655,64609.6774193548,97674.0322580645,22310.7142857143,73285.5
"2408",1982-05-01,"South","1982_5",5,1982,NA,NA,NA,15843,NA,NA,NA,NA,18,NA,174.25,NA,0.0817913229758944,NA,40,10.3,60.3,NA,NA,7.65,NA,NA,NA,7.35,NA,7.15666666666667,2.53666666666667,NA,0.0566666666666667,0.343333333333333,0.16,0.0766666666666667,NA,0.3,0.433333333333333,NA,NA,NA,NA,18.3333333333333,9.8,NA,NA,117,27,3.33333333333333,42358.064516129,18653.8709677419,57781.9677419355,6087.90322580645,12.76,"Spring",60100,83170,7822.58064516129,9746.8064516129,13100,15480,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8,0.206666666666667,44,0.2,1.08666666666667,10,10.8,702,59432.1428571429,92555.1785714286,6645.35714285714,0.1,12.76,98000,242388,15562.2222222222,49104.7222222222,67200,215655,64609.6774193548,97674.0322580645,22310.7142857143,73285.5
"2409",1982-06-01,"South","1982_6",6,1982,NA,NA,NA,16019.3333333333,NA,NA,NA,NA,20.1666666666667,NA,325.666666666667,NA,0.154900129949519,NA,31,15.2833333333333,116.3,NA,NA,7.86666666666667,NA,NA,NA,7.56666666666667,NA,15.385,5.95666666666667,NA,0.123333333333333,0.598333333333333,0.208333333333333,0.0966666666666667,NA,0.183333333333333,0.6,NA,NA,NA,NA,NA,13.1666666666667,NA,NA,NA,52.6666666666667,6,25810,7584,28123,4060.66666666667,12.76,"Spring",36400,41108,3740,5681.13333333333,9400,10274,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8,0.11875,47,NA,0.61,11.875,35.2833333333333,332.125,62812.9032258065,80088.3870967742,10061.6129032258,0.07,12.76,98000,242388,15562.2222222222,49104.7222222222,67200,215655,64609.6774193548,97674.0322580645,22310.7142857143,73285.5
"2410",1982-07-01,"South","1982_7",7,1982,NA,NA,NA,16131,NA,NA,NA,NA,22.25,NA,468.5,NA,0.224907117243253,NA,30.5,15.9,63.35,NA,NA,7.25,NA,NA,NA,7.4,NA,17.5733333333333,9.57833333333333,NA,0.1075,0.9425,NA,0.1,NA,0.3,0.816666666666667,NA,NA,NA,NA,NA,14.8333333333333,NA,NA,NA,57.1666666666667,7,17632.2580645161,6162.90322580645,16740.8387096774,4140.22580645161,12.76,"Summer",21800,29776,2003.22580645161,5177.12903225806,4500,11077,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8,0.0833333333333333,35,0.17,0.296666666666667,15,18.2,416,76580,142192.366666667,22963.3333333333,0.09,12.76,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8
"2411",1982-08-01,"South","1982_8",8,1982,NA,NA,NA,16251.3333333333,NA,NA,NA,NA,22,NA,472.166666666667,NA,0.226685289184397,NA,25,13.1333333333333,17.9,NA,NA,7.15,NA,NA,NA,7.61666666666667,NA,13.535,7.73166666666667,NA,0.08,1.03333333333333,NA,NA,NA,0.2,0.583333333333333,NA,NA,NA,NA,NA,14.8333333333333,NA,NA,NA,56.8333333333333,6.5,20609.6774193548,4016.77419354839,13309.2580645161,8204.77419354839,12.76,"Summer",24300,21227,1967.74193548387,3334.1935483871,3700,8403,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8,0.0566666666666667,40,0.16,0.343333333333333,18,10.3,174.25,42358.064516129,57781.9677419355,18653.8709677419,0.0766666666666667,12.76,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8
"2412",1982-09-01,"South","1982_9",9,1982,NA,NA,NA,16401,NA,NA,NA,NA,18.875,NA,263.375,NA,0.124790695716261,NA,30.5,11.3833333333333,28.05,NA,NA,7.9625,NA,NA,NA,7.35,NA,7.17833333333333,4.14833333333333,NA,0.08125,0.5925,NA,0.05,NA,0.2,0.5,NA,NA,NA,NA,NA,12.6666666666667,NA,NA,NA,33.6666666666667,4.16666666666667,24856.6666666667,6122,25801.8333333333,5348.2,12.76,"Summer",26600,33452,1983.33333333333,6289.8,3300,10034,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8,0.123333333333333,31,0.208333333333333,0.598333333333333,20.1666666666667,15.2833333333333,325.666666666667,25810,28123,7584,0.0966666666666667,12.76,93700,230827,9195.6043956044,27321.3076923077,45400,127523,76580,142192.366666667,16070,67121.8
"2413",1983-01-01,"South","1983_1",1,1983,NA,NA,NA,17073,NA,NA,NA,NA,7,NA,190,NA,0.089345396689383,NA,39,6.65,32.2,NA,NA,10.3,NA,NA,NA,7.33333333333333,NA,1.75,2.26333333333333,NA,0.0333333333333333,0.28,0.11,0.0433333333333333,NA,0.2,0.333333333333333,NA,NA,NA,NA,19,12.3333333333333,NA,NA,119,22.3333333333333,2.66666666666667,47512.9032258065,19067.7419354839,89761.5483870968,10077.8709677419,15.29,"Winter",93600,285664,19819.3548387097,64431.3548387097,52500,188110,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414",1983-10-01,"South","1983_10",10,1983,NA,NA,NA,18143.3333333333,NA,NA,NA,NA,18.6666666666667,NA,186.333333333333,NA,0.0876468800080449,NA,40,9.2,25,NA,NA,8.1,NA,NA,NA,7.2,NA,6.84333333333333,5.42666666666667,NA,0.0333333333333333,0.36,0.113333333333333,0.04,NA,0.166666666666667,0.333333333333333,NA,NA,NA,NA,19.3333333333333,9.56666666666667,NA,NA,110.333333333333,37,4,21148.3870967742,13322.5806451613,32282.6451612903,2506.22580645161,10,"Autumn",26200,37830,2625.8064516129,4093.74193548387,8000,9681,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.055,33.5,0.103333333333333,0.325,21.5,13.7666666666667,166,31000,43759.1935483871,19227.4193548387,0.0325,15.29,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"2415",1983-11-01,"South","1983_11",11,1983,NA,NA,NA,18360.3333333333,NA,NA,NA,NA,14.6666666666667,NA,381.666666666667,NA,0.182175189272732,NA,37,9.66666666666667,16.9,NA,NA,8.13333333333333,NA,NA,NA,NA,NA,7.49,5.77,NA,0.14,0.823333333333333,0.173333333333333,0.0666666666666667,NA,0.166666666666667,0.6,NA,NA,NA,NA,38.6666666666667,13.3333333333333,NA,NA,216.333333333333,43,5,48820,10876.3333333333,74137.1333333333,1754.33333333333,10,"Autumn",86600,128166,20403.3333333333,32154.9333333333,42300,53755,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.0733333333333333,28,0.156666666666667,0.803333333333333,21.6666666666667,13.4,368.666666666667,25038.7096774194,24484.0967741935,9034.83870967742,0.0533333333333333,15.29,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"2416",1983-12-01,"South","1983_12",12,1983,NA,NA,NA,18541.75,NA,NA,NA,NA,10.05,NA,203.75,NA,0.0959428096961949,NA,38.5,25.5666666666667,14.9,NA,NA,9.65,NA,NA,NA,7.33333333333333,NA,2.36666666666667,3.15,NA,0.1275,0.535,0.113333333333333,0.0475,NA,0.1,0.4,NA,NA,NA,NA,19,11,NA,NA,119.333333333333,31,3.66666666666667,74512.9032258065,19125.8064516129,154586.870967742,2142.1935483871,10,"Autumn",92700,356087,12825.8064516129,89152.6129032258,24700,249518,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.0675,41,0.11,0.455,19,12.6,172.25,24616.6666666667,31441.5666666667,11310,0.04,15.29,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"2417",1983-02-01,"South","1983_2",2,1983,NA,NA,NA,17176.75,NA,NA,NA,NA,10.75,NA,259,NA,0.122564274244077,NA,20,21.9,28.2,NA,NA,8.2,NA,NA,NA,7.4,NA,1.95333333333333,2.98333333333333,NA,0.16,0.4475,0.23,0.14,NA,0.366666666666667,0.733333333333333,NA,NA,NA,NA,21,14,NA,NA,164,50,6.66666666666667,79039.2857142857,31603.5714285714,175756.25,10246.0357142857,15.29,"Winter",90400,221043,11525,79647.3928571429,19400,273954,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645,0.0975,41,0.13,0.3175,13.75,8.43333333333333,220.5,31523.3333333333,39152.3333333333,6974.33333333333,0.0519371438823873,15.29,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226
"2418",1983-03-01,"South","1983_3",3,1983,NA,NA,NA,17259,NA,NA,NA,NA,13.125,NA,275,NA,0.130285632290122,NA,29,24.0666666666667,9.5,NA,NA,8.75,NA,NA,NA,7.3,NA,5.66333333333333,3.83333333333333,NA,0.075,0.3925,0.16,0.085,NA,0.266666666666667,0.466666666666667,NA,NA,NA,NA,23.3333333333333,14,NA,NA,151.666666666667,40.6666666666667,5.33333333333333,78290.3225806452,40035.4838709677,266623.161290323,5436.16129032258,15.29,"Winter",86800,419680,5967.74193548387,101159.322580645,10100,259883,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645,0.173333333333333,30,0.236666666666667,0.496666666666667,11,17.1,293,57706.4516129032,88908,16493.5483870968,0.0866666666666667,15.29,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226
"2419",1983-04-01,"South","1983_4",4,1983,NA,NA,NA,17382,NA,NA,NA,NA,13,NA,249.5,NA,0.117970361490123,NA,36,13.5,44.7,NA,NA,9.7,NA,NA,NA,NA,NA,10.5,4.15,NA,0.02,0.23,0.13,0.06,NA,0.2,0.45,NA,NA,NA,NA,23,13.5,NA,NA,154,35,4.5,60510,36446.6666666667,118099.733333333,3833.66666666667,15.29,"Spring",71500,169040,8656.66666666667,24365.8333333333,20800,43627,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333,0.0333333333333333,39,0.11,0.28,7,6.65,190,47512.9032258065,89761.5483870968,19067.7419354839,0.0433333333333333,15.29,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645
"2420",1983-05-01,"South","1983_5",5,1983,NA,NA,NA,17472.75,NA,NA,NA,NA,15.25,NA,182.5,NA,0.0857381822441588,NA,48,9.23333333333333,22.4,NA,NA,9.375,NA,NA,NA,7.425,NA,9.83,4.76,NA,0.045,0.2575,0.106666666666667,0.04,NA,0.2,0.366666666666667,NA,NA,NA,NA,17.3333333333333,12,NA,NA,119.333333333333,25,4,62283.8709677419,31770.9677419355,98658.8387096774,3322.41935483871,15.29,"Spring",72100,134653,5825.8064516129,12247.935483871,19000,24204,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333,0.16,20,0.23,0.4475,10.75,21.9,259,79039.2857142857,175756.25,31603.5714285714,0.14,15.29,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645
"2421",1983-06-01,"South","1983_6",6,1983,NA,NA,NA,17592,NA,NA,NA,NA,20.3333333333333,NA,128.666666666667,NA,0.0599422702830655,NA,21,13.3333333333333,7.2,NA,NA,8.03333333333333,NA,NA,NA,7.4,NA,6.64,5.44333333333333,NA,0.02,0.18,0.14,0.0366666666666667,NA,0.2,0.466666666666667,NA,NA,NA,NA,10.6666666666667,9.66666666666667,NA,NA,77.6666666666667,51,4.66666666666667,48380,26083.3333333333,70929.4,5119.2,15.29,"Spring",56500,84643,4736.66666666667,6422.06666666667,9000,14422,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333,0.075,29,0.16,0.3925,13.125,24.0666666666667,275,78290.3225806452,266623.161290323,40035.4838709677,0.085,15.29,93600,419680,12467.7777777778,81815.9777777778,52500,273954,79039.2857142857,266623.161290323,19819.3548387097,101159.322580645
"2422",1983-07-01,"South","1983_7",7,1983,NA,NA,NA,17649.25,NA,NA,NA,NA,21.5,NA,166,NA,0.077927438192102,NA,33.5,13.7666666666667,25.1,NA,NA,7.025,NA,NA,NA,7.025,NA,4.27,5.34,NA,0.055,0.325,0.103333333333333,0.0325,NA,0.2,0.366666666666667,NA,NA,NA,NA,12,8.73333333333333,NA,NA,73,48,4.66666666666667,31000,19227.4193548387,43759.1935483871,5316.83870967742,15.29,"Summer",40300,59504,3022.58064516129,7229,5700,14663,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229,0.02,36,0.13,0.23,13,13.5,249.5,60510,118099.733333333,36446.6666666667,0.06,15.29,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333
"2423",1983-08-01,"South","1983_8",8,1983,NA,NA,NA,17809.3333333333,NA,NA,NA,NA,21.6666666666667,NA,368.666666666667,NA,0.175859120385882,NA,28,13.4,36.4,NA,NA,7.46666666666667,NA,NA,NA,NA,NA,10.24,7.01,NA,0.0733333333333333,0.803333333333333,0.156666666666667,0.0533333333333333,NA,0.233333333333333,0.633333333333333,NA,NA,NA,NA,40,13.3333333333333,NA,NA,210,53.3333333333333,5.33333333333333,25038.7096774194,9034.83870967742,24484.0967741935,7272.83870967742,15.29,"Summer",27200,31043,1248.38709677419,2996.03225806452,2500,5880,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229,0.045,48,0.106666666666667,0.2575,15.25,9.23333333333333,182.5,62283.8709677419,98658.8387096774,31770.9677419355,0.04,15.29,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333
"2424",1983-09-01,"South","1983_9",9,1983,NA,NA,NA,17952.5,NA,NA,NA,NA,19,NA,172.25,NA,0.0808452102850736,NA,41,12.6,38.1,NA,NA,8.25,NA,NA,NA,7.3,NA,3.55,4.61,NA,0.0675,0.455,0.11,0.04,NA,0.2,0.4,NA,NA,NA,NA,19.6666666666667,10.3333333333333,NA,NA,108.333333333333,35.6666666666667,4,24616.6666666667,11310,31441.5666666667,4263.06666666667,15.29,"Summer",27800,36281,2283.33333333333,4269.1,4800,8824,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229,0.02,21,0.14,0.18,20.3333333333333,13.3333333333333,128.666666666667,48380,70929.4,26083.3333333333,0.0366666666666667,15.29,72100,169040,6400,14322.2307692308,20800,43627,62283.8709677419,118099.733333333,8656.66666666667,24365.8333333333
"2425",1984-01-01,"South","1984_1",1,1984,NA,NA,NA,18635,NA,NA,NA,NA,10.75,NA,229.25,NA,0.108205911926243,NA,36,31.4,10.1,NA,NA,10.525,NA,NA,NA,7.7,NA,4.63,3.12333333333333,NA,0.05,0.366666666666667,0.0933333333333333,0.0366666666666667,NA,0.166666666666667,0.366666666666667,NA,NA,NA,NA,20.3333333333333,12,NA,NA,132,27.3333333333333,4,56803.2258064516,25729.0322580645,100905.806451613,1720.03225806452,10,"Winter",80000,228366,9474.1935483871,33975.4193548387,14200,153314,80000,228366,8445.05494505494,19315.0989010989,22000,153314,56803.2258064516,100905.806451613,9474.1935483871,33975.4193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426",1984-10-01,"South","1984_10",10,1984,NA,NA,NA,19667.3333333333,NA,NA,NA,NA,15.6666666666667,NA,355,NA,0.169578527664587,NA,40,18.5,NA,NA,NA,8.93333333333333,NA,NA,NA,NA,NA,12.8633333333333,9.17333333333333,NA,0.06,1.03,0.21,0.103333333333333,NA,0.3,0.633333333333333,NA,NA,NA,NA,31.6666666666667,13.3333333333333,NA,NA,176,42.3333333333333,4,13235.4838709677,4029.35483870968,11899.3225806452,5622.03225806452,6.47,"Autumn",15800,20128,1406.45161290323,6095.90322580645,2100,12002,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.155,24.75,NA,1.85,26.25,22,673.25,21632.2580645161,10127.4193548387,1903.87096774194,0.19,10,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"2427",1984-11-01,"South","1984_11",11,1984,NA,NA,NA,19838,NA,NA,NA,NA,11.5,NA,435.5,NA,0.20860751032425,NA,33,22.55,NA,NA,NA,9.325,NA,NA,NA,7.6,NA,5.09666666666667,5.44,NA,0.245,1.2,0.266666666666667,0.155,NA,0.333333333333333,0.766666666666667,NA,NA,NA,NA,45.6666666666667,12.6666666666667,NA,NA,233,28.3333333333333,4.33333333333333,26280,2865,25952.7333333333,7996.26666666667,6.47,"Autumn",41200,45233,6673.33333333333,10602.4333333333,18700,21739,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.115,24.5,NA,1.85,23.6666666666667,20.3275,742.666666666667,18783.8709677419,8178.61290322581,2179.35483870968,NA,10,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"2428",1984-12-01,"South","1984_12",12,1984,NA,NA,NA,20038,NA,NA,NA,NA,13,NA,385.333333333333,NA,0.184092049264942,NA,37,9.5,NA,NA,NA,8.8,NA,NA,NA,7.23333333333333,NA,3.65666666666667,6.61,NA,0.15,1.04666666666667,0.18,0.1,NA,0.266666666666667,0.633333333333333,NA,NA,NA,NA,44.3333333333333,12,NA,NA,234,38.6666666666667,4.66666666666667,32558.064516129,4774.83870967742,31066.3225806452,8464.51612903226,6.47,"Autumn",40500,42164,4932.25806451613,7188.58064516129,8200,13897,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.05,31,NA,1.2375,21.625,12.21,499.625,17693.3333333333,13586.2333333333,2917.33333333333,0.13,10,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"2429",1984-02-01,"South","1984_2",2,1984,NA,NA,NA,18736.3333333333,NA,NA,NA,NA,11,NA,409.666666666667,NA,0.196080362443162,NA,55,9.6,22.8,NA,NA,9.96666666666667,NA,NA,NA,7.7,NA,5.40333333333333,4.86333333333333,NA,0.23,0.75,0.163333333333333,0.0766666666666667,NA,0.266666666666667,1.03333333333333,NA,NA,NA,NA,48.3333333333333,12,NA,NA,238.666666666667,26,4.33333333333333,32372.4137931034,10833.1034482759,41515.4482758621,5767.37931034483,10,"Winter",44500,57058,9041.37931034483,13067.0344827586,22000,28608,80000,228366,8445.05494505494,19315.0989010989,22000,153314,56803.2258064516,100905.806451613,9474.1935483871,33975.4193548387,0.14,37,0.173333333333333,0.823333333333333,14.6666666666667,9.66666666666667,381.666666666667,48820,74137.1333333333,10876.3333333333,0.0666666666666667,10,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258
"2430",1984-03-01,"South","1984_3",3,1984,NA,NA,NA,18841.25,NA,NA,NA,NA,13.375,NA,438.5,NA,0.210145799624337,NA,62,8,NA,NA,NA,9.825,NA,NA,NA,7.3,NA,9.88,4.82666666666667,NA,0.1,0.805,0.12,0.055,NA,0.233333333333333,0.5,NA,NA,NA,NA,52,15,NA,NA,244.333333333333,18.3333333333333,2.33333333333333,31425.8064516129,7501.61290322581,34915.5161290323,6929.70967741936,10,"Winter",40300,49633,6858.06451612903,10499.7419354839,17800,26607,80000,228366,8445.05494505494,19315.0989010989,22000,153314,56803.2258064516,100905.806451613,9474.1935483871,33975.4193548387,0.1275,38.5,0.113333333333333,0.535,10.05,25.5666666666667,203.75,74512.9032258065,154586.870967742,19125.8064516129,0.0475,10,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258
"2431",1984-04-01,"South","1984_4",4,1984,NA,NA,NA,18935,NA,NA,NA,NA,16,NA,738,NA,0.359667995211239,NA,42,15,NA,NA,NA,9.16666666666667,NA,NA,NA,7.83333333333333,NA,25.01,11.81,NA,0.05,1.20333333333333,0.23,0.0633333333333333,NA,0.5,0.766666666666667,NA,NA,NA,NA,57.6666666666667,15,NA,NA,434.666666666667,38.3333333333333,7.66666666666667,17933.3333333333,4285,14637.1333333333,7779.13333333333,10,"Spring",30300,29295,4646.66666666667,7377.06666666667,11200,13325,30300,29295,3100,4751.10989010989,11200,13325,17933.3333333333,14637.1333333333,4646.66666666667,7377.06666666667,0.05,36,0.0933333333333333,0.366666666666667,10.75,31.4,229.25,56803.2258064516,100905.806451613,25729.0322580645,0.0366666666666667,10,80000,228366,8445.05494505494,19315.0989010989,22000,153314,56803.2258064516,100905.806451613,9474.1935483871,33975.4193548387
"2432",1984-05-01,"South","1984_5",5,1984,NA,NA,NA,19000,NA,NA,NA,NA,18,NA,684,NA,0.332457911673835,NA,42,9.5,NA,NA,NA,9.13333333333333,NA,NA,NA,7.93333333333333,NA,35.3533333333333,11.1166666666667,NA,0.04,1.6,0.243333333333333,0.0733333333333333,NA,0.366666666666667,0.9,NA,NA,NA,NA,84.3333333333333,16,NA,NA,394,45,7.66666666666667,15406.4516129032,3239.67741935484,11092.7741935484,6039.48387096774,10,"Spring",17800,15865,2083.87096774194,4293.1935483871,5500,9149,30300,29295,3100,4751.10989010989,11200,13325,17933.3333333333,14637.1333333333,4646.66666666667,7377.06666666667,0.23,55,0.163333333333333,0.75,11,9.6,409.666666666667,32372.4137931034,41515.4482758621,10833.1034482759,0.0766666666666667,10,80000,228366,8445.05494505494,19315.0989010989,22000,153314,56803.2258064516,100905.806451613,9474.1935483871,33975.4193548387
