Station,Year,Month,Latitude,Longitude,Corbicula_density,Potamocorbula_density,Corbicula_biomass,Potamocorbula_biomass,Corbicula_GR,Potamocorbula_GR,Corbicula_FR,Potamocorbula_FR,Corbicula_recruits,Potamocorbula_recruits,Corbicula_length,Potamocorbula_length
D4-L,2020,August,38.0581151,-121.8193499,38.4615384615385,19.2307692307692,0.429285286980369,0.12967460603714,0.0493099211261759,0.0499737046108758,0.05135060750469,0.051869842414856,19.2307692307692,9.61538461538461,6.6875,8.5
D4-L,2021,August,38.0581151,-121.8193499,533.653846153846,1956.73076923077,14.2547843592555,0.357207795764626,1.37660303465266,0.128087731052501,1.70514075114249,0.14288311830585,0,1105.76923076923,12.1371505376344,1.98868687766714
D4-L,2022,August,38.0581151,-121.8193499,346.153846153846,6038.46153846154,8.72174371617364,0.734318752047709,0.835360436612313,0.223045251885797,1.04328485487137,0.293727500819084,0,3447.11538461539,13.0228840125392,2.01351558511773
D4-L,2023,August,38.0581151,-121.8193499,1783.65384615385,38.4615384615385,15.7818333217959,0.650106894051466,1.55813125542397,0.246950522368359,1.88780457469776,0.260042757620586,836.538461538462,0,4.51124496267503,12.4375
D4-L,2021,December,38.0581151,-121.8193499,144.230769230769,3375,4.24235043858455,11.2160066995556,0.149802695919705,2.19729572259388,0.16675803860266,3.02832180888002,0,125,12.1375,7.02680952806609
D4-L,2022,December,38.0581151,-121.8193499,418.269230769231,264.423076923077,17.3460491541707,0.0264154113743809,0.416797076830908,0.00681695726845366,0.545766480451923,0.00713216107108283,0,192.307692307692,15.353036122916,1.92767094017094
D4-L,2023,December,38.0581151,-121.8193499,870.192307692308,57.6923076923077,2.82539371072606,0.207904367276723,0.109632091099277,0.0535080888832037,0.124135554291626,0.0561341791647153,283.653846153846,4.80769230769231,5.17161092480135,5.55952380952381
D4-L,2020,February,38.0581151,-121.8193499,870.192307692308,19.2307692307692,7.2910725161899,0.127385232035256,0.246871208607436,0.0333408580733083,0.286597010244927,0.0343940126495192,288.461538461538,0,5.61765823617077,12.5
D4-L,2022,February,38.0581151,-121.8193499,264.423076923077,2942.30769230769,4.75331092134027,6.04688895338041,0.144099815328125,1.20002043148354,0.16716274152931,1.63266001741271,0,52.8846153846154,11.2981060606061,6.36549944367439
D4-L,2023,February,38.0581151,-121.8193499,230.769230769231,62.5,7.99940707719739,0.0963031262097087,0.211012731034101,0.0250764561239344,0.251688912410034,0.0260018440766213,0,0,13.9120670995671,4.92857142857143
D4-L,2020,January,38.0581151,-121.8193499,250,0,1.5947839761017,0,0.041271825058963,0,0.044892229421301,0,43.2692307692308,0,6.04585984191247,0
D4-L,2022,January,38.0581151,-121.8193499,461.538461538462,841.346153846154,16.0012208150512,3.19546407780969,0.357541889569289,0.734239676039387,0.450424939436668,0.862775301008618,0,72.1153846153846,13.7674982674983,7.17322689109673
D4-L,2023,January,38.0581151,-121.8193499,96.1538461538462,514.423076923077,3.96027285963791,0.334600441460798,0.109614888892255,0.0833731887373222,0.124603831167754,0.0903421191944155,0,235.576923076923,14.9814814814815,4.7616576819407
D4-L,2020,July,38.0581151,-121.8193499,1057.69230769231,0,18.5230897404881,0,1.82492589231283,0,2.47656646851834,0,206.730769230769,0,8.41973610667519,0
D4-L,2021,July,38.0581151,-121.8193499,466.346153846154,1067.30769230769,10.7933007057984,0.21687469204293,1.06855731078737,0.0800691089917808,1.29108209629577,0.0867498768171722,14.4230769230769,817.307692307692,10.9659003831418,2.21651612276612
D4-L,2022,July,38.0581151,-121.8193499,86.5384615384616,235.576923076923,3.17420146268825,0.140839021217504,0.340311923730265,0.0541941188627248,0.379694292804335,0.0563356084870015,0,115.384615384615,13.1507936507937,2.86923076923077
D4-L,2023,July,38.0581151,-121.8193499,1057.69230769231,96.1538461538462,16.3630733709246,1.57178009358756,1.45829816314098,0.590014768506596,1.75116667429292,0.628712037435022,759.615384615385,0,4.5462356792144,10.9
D4-L,2020,June,38.0581151,-121.8193499,951.923076923077,120.192307692308,3.47395282205244,1.11021297060215,0.320804861973195,0.403620560518067,0.37178042731592,0.444085188240858,235.576923076923,9.61538461538461,4.6311325792448,10.1964285714286
D4-L,2021,June,38.0581151,-121.8193499,778.846153846154,375,27.8810017148401,0.219419759670825,2.06891814130764,0.0828115406254183,2.6682118641102,0.0877679038683299,4.80769230769231,225.961538461538,11.6995891608392,2.76385037376417
D4-L,2022,June,38.0581151,-121.8193499,19.2307692307692,389.423076923077,0.629244065685232,0.162742121495523,0.0803411927199499,0.062371191080402,0.0841309293116417,0.0650968485982092,0,346.153846153846,15.5,2.56893939393939
D4-L,2023,June,38.0581151,-121.8193499,76.9230769230769,19.2307692307692,5.14930826946848,0.0189220513927749,0.354641832068598,0.0074541606107589,0.394437013441286,0.00756882055710998,0,0,14.5833333333333,4.5
D4-L,2020,March,38.0581151,-121.8193499,706.730769230769,0,11.0992515444111,0,0.401587464901034,0,0.487653008307148,0,129.807692307692,0,8.0647095959596,0
D4-L,2021,March,38.0581151,-121.8193499,129.807692307692,25.6410256410256,3.06019806712533,0.0129331737550904,0.117150610115582,0.00343972384189618,0.134451840061308,0.00349195691387441,0,0,9.38552631578947,3
D4-L,2022,March,38.0581151,-121.8193499,730.769230769231,2254.80769230769,19.4237394424253,7.76396169470823,0.707329979930562,1.55811436809625,0.953865262648787,2.09626965757122,0,24.0384615384615,12.4054232804233,6.89789514717947
D4-L,2023,March,38.0581151,-121.8193499,274.038461538462,197.115384615385,9.52201008914582,0.207201371612859,0.268180139639675,0.052229582909614,0.33486665141664,0.0559443703354718,0,0,13.9439935064935,7.10684523809524
D4-L,2021,May,38.0581151,-121.8193499,543.269230769231,115.384615384615,12.530003808388,0.18832441319383,0.870221944661071,0.0721808979455954,1.07382132637885,0.0753297652775318,0,4.80769230769231,11.9107291666667,5.33333333333333
D4-L,2022,May,38.0581151,-121.8193499,125,28.8461538461539,7.61371937627566,0.0255800025557151,0.638640073503665,0.0100410588188729,0.728632944309581,0.010232001022286,0,9.61538461538461,14.4040404040404,4.25
D4-L,2023,May,38.0581151,-121.8193499,100.961538461538,250,8.25381229811124,1.56025322953101,0.50065209122013,0.569562020938821,0.566211523650431,0.624101291812403,0,0,16.9642857142857,8.77747252747253
D4-L,2020,November,38.0581151,-121.8193499,437.5,966.346153846154,1.54699333709273,0.0460685464556434,0.0761375802031011,0.0169589575550319,0.0849140604387943,0.0184274185822574,96.1538461538462,745.192307692308,3.83326028517999,1.90737917118067
D4-L,2021,November,38.0581151,-121.8193499,860.576923076923,1730.76923076923,20.6059126847936,6.90705940628358,0.802344776156626,1.93928718593883,1.26421225632858,2.76282376251343,0,14.4230769230769,13.0162582551269,8.18436037773693
D4-L,2022,November,38.0581151,-121.8193499,139.423076923077,466.346153846154,4.41566374818952,2.61771769638902,0.167677862928847,0.616026656593333,0.194005127450392,0.706783778025034,0,14.4230769230769,13.2871212121212,8.45639950295123
D4-L,2023,November,38.0581151,-121.8193499,951.923076923077,48.0769230769231,5.84087202142927,0.355167357435439,0.352234900179628,0.13569637531487,0.400683820670048,0.142066942974176,552.884615384615,9.61538461538461,4.67270176060499,5.91666666666667
D4-L,2020,October,38.0581151,-121.8193499,1384.61538461538,1038.46153846154,8.97584243114596,0.120536174298003,0.718067267412238,0.0442969037827094,0.858988120660669,0.0482144697192011,519.230769230769,562.5,5.74491976885001,2.12359904188948
D4-L,2022,October,38.0581151,-121.8193499,216.346153846154,514.423076923077,6.04641455926362,1.17648038383556,0.437358056460958,0.426651926115328,0.518177727728893,0.470592153534223,0,139.423076923077,14.6904761904762,4.33378056052475
D4-L,2023,October,38.0581151,-121.8193499,1552.88461538462,81.7307692307692,0.194669792985353,-0.00585397318235275,0.0171607405800354,-0.00228820074314847,0.0186298991886983,-0.0023415892729411,1182.69230769231,76.9230769230769,1.65514416139416,1.41666666666667
D4-L,2020,September,38.0581151,-121.8193499,3283.65384615385,879.807692307692,8.95004366722235,0.122659121185556,0.811648148872068,0.0454347773775956,0.957828511076378,0.0490636484742222,2600.96153846154,524.038461538462,4.02102493996574,2.2255715607242
D4-L,2021,September,38.0581151,-121.8193499,346.153846153846,5538.46153846154,12.0914232342794,8.62707313374132,1.07583949644524,2.50112235561564,1.44636200565841,3.45082925349653,0,1355.76923076923,10.5555213464696,4.79932435853098
D4-L,2022,September,38.0581151,-121.8193499,76.9230769230769,1625,1.34178002924461,1.30393026612633,0.117087250488588,0.423575973687859,0.12840834879871,0.521572106450534,0,134.615384615385,14.6458333333333,3.57689613816663
D4-L,2023,September,38.0581151,-121.8193499,1081.73076923077,19.2307692307692,3.00832305456173,0.285927674360357,0.332526659484016,0.110671758813837,0.359852110256865,0.114371069744143,644.230769230769,0,2.6126741202346,13
D41-C,2023,April,38.0160546,-122.3647171,0,19.2307692307692,0,-0.00223942120239405,0,-0.000887395512749699,0,-0.000895768480957618,0,19.2307692307692,0,1.5
D41-C,2023,August,38.0160546,-122.3647171,0,28.8461538461539,0,-0.00300169902102935,0,-0.00118635740195216,0,-0.00120067960841174,0,28.8461538461539,0,1.5
D41-C,2023,December,38.0160546,-122.3647171,0,19.2307692307692,0,0.140525168651757,0,0.0364777690227703,0,0.0379417955359744,0,12.8205128205128,0,6.5
D41-C,2020,February,38.0160546,-122.3647171,0,19.2307692307692,0,0.101038288411665,0,0.0265219499865971,0,0.0272803378711495,0,0,0,11
D41-C,2020,June,38.0160546,-122.3647171,0,32.0512820512821,0,0.0342982228663414,0,0.0133824101343285,0,0.0137192891465366,0,19.2307692307692,0,4.5
D41-C,2020,March,38.0160546,-122.3647171,0,19.2307692307692,0,0.0750598850258253,0,0.0197631920435649,0,0.0202661689569728,0,0,0,9.5
D41-C,2020,October,38.0160546,-122.3647171,0,19.2307692307692,0,0.0109631015814579,0,0.00432728936317591,0,0.00438524063258316,0,0,0,3.5
D41-C,2023,September,38.0160546,-122.3647171,0,216.346153846154,0,0.150829179953693,0,0.0571801065718648,0,0.0603316719814773,0,14.4230769230769,0,3.44411764705882
D41A-C,2021,April,38.0847167,-122.3906667,0,19.2307692307692,0,-0.000881955009124123,0,-0.000349484463533338,0,-0.000352782003649649,0,19.2307692307692,0,1.5
D41A-C,2022,April,38.0847167,-122.3906667,0,19.2307692307692,0,-0.000140499711079792,0,-5.56745702959091e-05,0,-5.61998844319168e-05,0,19.2307692307692,0,1.5
D41A-C,2023,April,38.0847167,-122.3906667,0,836.538461538462,0,0.320640345188445,0,0.118355164494211,0,0.128256138075378,0,379.807692307692,0,2.23712362703995
D41A-C,2021,August,38.0847167,-122.3906667,0,19.2307692307692,0,0.00422492916139143,0,0.00167090682588627,0,0.00168997166455657,0,0,0,2.5
D41A-C,2023,August,38.0847167,-122.3906667,0,1221.15384615385,0,4.10298058620542,0,1.45114587422824,0,1.64119223448217,0,562.5,0,3.37468111704382
D41A-C,2023,December,38.0847167,-122.3906667,0,802.884615384616,0,0.41348512728375,0,0.103294289430751,0,0.111640984366613,0,543.269230769231,0,2.50452998033643
D41A-C,2020,February,38.0847167,-122.3906667,0,211.538461538462,0,0.598354588338103,0,0.149644402059431,0,0.161555738851288,0,0,0,7.84431818181818
D41A-C,2023,February,38.0847167,-122.3906667,0,38.4615384615385,0,-0.00108841785244886,0,-0.00029206758218731,0,-0.000293872820161193,0,9.61538461538461,0,2
D41A-C,2020,January,38.0847167,-122.3906667,0,615.384615384616,0,2.88361263196963,0,0.675625438887876,0,0.7785754106318,0,4.80769230769231,0,8.38831175809944
D41A-C,2022,January,38.0847167,-122.3906667,0,28.8461538461539,0,0.000729180505661028,0,0.000195226343041861,0,0.000196878736528478,0,19.2307692307692,0,2
D41A-C,2023,July,38.0847167,-122.3906667,0,168.269230769231,0,5.0323968517932,0,1.79793598493318,0,2.01295874071728,0,0,0,14.6622023809524
D41A-C,2020,June,38.0847167,-122.3906667,0,19.2307692307692,0,0.236116945417069,0,0.0911894869178584,0,0.0944467781668275,0,0,0,14.5
D41A-C,2021,June,38.0847167,-122.3906667,0,19.2307692307692,0,0.0200805129722459,0,0.00791052543587861,0,0.00803220518889836,0,0,0,4.5
D41A-C,2023,June,38.0847167,-122.3906667,0,240.384615384615,0,4.07188940902161,0,1.44505896210061,0,1.62875576360864,0,0,0,11.6696428571429
D41A-C,2020,March,38.0847167,-122.3906667,0,129.807692307692,0,0.342622805579968,0,0.088246951175503,0,0.0925081575065914,0,24.0384615384615,0,5.73263888888889
D41A-C,2023,March,38.0847167,-122.3906667,0,62.5,0,0.0306227137808231,0,0.00804828006602453,0,0.00826813272082225,0,4.80769230769231,0,3.875
D41A-C,2022,May,38.0847167,-122.3906667,0,225.961538461538,0,-0.000378685384307782,0,-0.000128091795656704,0,-0.000151474153723113,0,206.730769230769,0,1.64850427350427
D41A-C,2023,May,38.0847167,-122.3906667,0,163.461538461538,0,1.20882809612496,0,0.450346855688709,0,0.483531238449985,0,0,0,8.03333333333333
D41A-C,2021,November,38.0847167,-122.3906667,0,25.6410256410256,0,0.0753453913298211,0,0.0294039219198433,0,0.0301381565319285,0,6.41025641025641,0,7.16666666666667
D41A-C,2023,November,38.0847167,-122.3906667,0,2038.46153846154,0,0.669027228900048,0,0.238065685960808,0,0.267610891560019,0,1538.46153846154,0,2.21859797859993
D41A-C,2020,September,38.0847167,-122.3906667,0,57.6923076923077,0,0.213274819584345,0,0.0821189728907408,0,0.0853099278337379,0,0,0,7.83333333333333
D41A-C,2021,September,38.0847167,-122.3906667,0,32.0512820512821,0,0.00029765528077554,0,0.000118040383806503,0,0.000119062112310216,0,19.2307692307692,0,2
D41A-C,2023,September,38.0847167,-122.3906667,0,1139.42307692308,0,3.86353013598252,0,1.33203557445897,0,1.54541205439301,0,72.1153846153846,0,5.42923769336813
D6-R,2021,April,38.0577031,-122.1149585,0,3418.26923076923,0,4.39027853031534,0,1.37243968550189,0,1.75611141212614,0,38.4615384615385,0,4.73099538681858
D6-R,2022,April,38.0577031,-122.1149585,0,6197.11538461539,0,7.71986386880372,0,2.22318353831405,0,3.08794554752149,0,322.115384615385,0,4.62014258664359
D6-R,2023,April,38.0577031,-122.1149585,0,875,0,1.1771902602371,0,0.411243632960259,0,0.470876104094839,0,14.4230769230769,0,5.01304713804714
D6-R,2020,August,38.0577031,-122.1149585,0,14288.4615384615,0,17.2396475879335,0,3.71344924991002,0,6.89585903517341,0,144.230769230769,0,4.8981741754065
D6-R,2021,August,38.0577031,-122.1149585,0,17884.6153846154,0,15.6575802151237,0,3.57036436669767,0,6.26303208604947,0,245.192307692308,0,3.85050848307194
D6-R,2022,August,38.0577031,-122.1149585,0,8947.11538461539,0,19.7883475417608,0,4.87322921581152,0,7.9153390167043,0,43.2692307692308,0,5.67448396076068
D6-R,2023,August,38.0577031,-122.1149585,0,55548.0769230769,0,38.8052649072559,0,4.52624086053678,0,15.5221059629024,0,1985.57692307692,0,3.44389856072418
D6-R,2021,December,38.0577031,-122.1149585,0,30139.4230769231,0,26.5214557389765,0,3.23021446893652,0,7.16079304952365,0,201.923076923077,0,3.75989442531955
D6-R,2022,December,38.0577031,-122.1149585,0,2942.30769230769,0,5.38534234149812,0,1.11924446171371,0,1.45404243220449,0,48.0769230769231,0,4.78129982290975
D6-R,2023,December,38.0577031,-122.1149585,0,25081.7307692308,0,18.8505074307784,0,2.47963796816225,0,5.08963700631016,0,288.461538461538,0,3.59043951320961
D6-R,2020,February,38.0577031,-122.1149585,0,28456.7307692308,0,17.0237273670044,0,2.16509649095848,0,4.5964063890912,0,129.807692307692,0,3.71135501746971
D6-R,2022,February,38.0577031,-122.1149585,0,3139.42307692308,0,3.80283361655463,0,0.831163928473214,0,1.02676507646975,0,43.2692307692308,0,4.11110930976556
D6-R,2023,February,38.0577031,-122.1149585,0,591.346153846154,0,1.45270836170611,0,0.348888222518165,0,0.39223125766065,0,0,0,6.21686104218362
D6-R,2020,January,38.0577031,-122.1149585,0,49000,0,37.5416363912893,0,2.70139960694596,0,10.1362418256481,0,182.692307692308,0,3.70222676919086
D6-R,2022,January,38.0577031,-122.1149585,0,2331.73076923077,0,1.92543745046488,0,0.432576647662986,0,0.519868111625517,0,81.7307692307692,0,3.86768924297738
D6-R,2023,January,38.0577031,-122.1149585,0,1326.92307692308,0,1.90063548403861,0,0.441797783220051,0,0.513171580690424,0,14.4230769230769,0,5.07849122371822
D6-R,2020,July,38.0577031,-122.1149585,0,12841.3461538462,0,16.727200387357,0,3.69562023003157,0,6.6908801549428,0,307.692307692308,0,4.95966994959916
D6-R,2021,July,38.0577031,-122.1149585,0,17802.8846153846,0,16.6502832350023,0,3.77990103567465,0,6.66011329400092,0,1182.69230769231,0,3.89469385650481
D6-R,2022,July,38.0577031,-122.1149585,0,7745.19230769231,0,13.4646900532952,0,3.41315894581102,0,5.38587602131809,0,81.7307692307692,0,4.88885489575394
D6-R,2023,July,38.0577031,-122.1149585,0,1245.19230769231,0,11.7112167731813,0,3.75270624842159,0,4.68448670927252,0,48.0769230769231,0,9.28042501192948
D6-R,2020,June,38.0577031,-122.1149585,0,15956.7307692308,0,21.3437709448403,0,4.42612701015909,0,8.53750837793612,0,0,0,5.13929790948752
D6-R,2021,June,38.0577031,-122.1149585,0,12658.6538461539,0,10.3129408182914,0,2.64377652807574,0,4.12517632731658,0,1576.92307692308,0,3.89063205196911
D6-R,2022,June,38.0577031,-122.1149585,0,1860.57692307692,0,5.83824807639455,0,1.87066761535886,0,2.33529923055782,0,0,0,6.87309161783081
D6-R,2023,June,38.0577031,-122.1149585,0,504.807692307692,0,2.88817144853954,0,1.01046767305094,0,1.15526857941582,0,0,0,8.19723366910867
D6-R,2020,March,38.0577031,-122.1149585,0,28298.0769230769,0,31.7445960539506,0,3.74822430476615,0,8.57104093456667,0,28.8461538461539,0,4.10875503715703
D6-R,2021,March,38.0577031,-122.1149585,0,5500,0,4.64555345169865,0,0.950536152723679,0,1.25429943195864,0,100.961538461538,0,4.03909971714451
D6-R,2022,March,38.0577031,-122.1149585,0,3418.26923076923,0,4.29151879048505,0,0.915266217445888,0,1.15871007343096,0,96.1538461538462,0,4.48152714396698
D6-R,2023,March,38.0577031,-122.1149585,0,350.961538461538,0,0.25984733433653,0,0.0649807913027135,0,0.0701587802708631,0,0,0,5.31667780748663
D6-R,2021,May,38.0577031,-122.1149585,0,4956.73076923077,0,6.21813718047564,0,1.8131460811697,0,2.48725487219026,0,110.576923076923,0,4.73454404911385
D6-R,2022,May,38.0577031,-122.1149585,0,4745.19230769231,0,7.31202623479989,0,2.1440162481052,0,2.92481049391995,0,52.8846153846154,0,5.08784632034632
D6-R,2023,May,38.0577031,-122.1149585,0,562.5,0,1.6860374861643,0,0.604409106303684,0,0.67441499446572,0,0,0,6.17663339922909
D6-R,2020,November,38.0577031,-122.1149585,0,20980.7692307692,0,19.3768758326299,0,3.85788950929551,0,7.75075033305195,0,269.230769230769,0,4.1430316491781
D6-R,2021,November,38.0577031,-122.1149585,0,10923.0769230769,0,9.64407541044184,0,2.47226625843396,0,3.85763016417674,0,254.807692307692,0,4.2246817596814
D6-R,2022,November,38.0577031,-122.1149585,0,2687.5,0,9.43285028906963,0,1.96102824185361,0,2.5468695780488,0,0,0,6.35726657888992
D6-R,2023,November,38.0577031,-122.1149585,0,25552.8846153846,0,19.2210018311232,0,3.93056328679027,0,7.68840073244928,0,375,0,3.61807374974282
D6-R,2020,October,38.0577031,-122.1149585,0,16379.8076923077,0,18.8583367821467,0,3.91799006757871,0,7.54333471285869,0,105.769230769231,0,5.05810888988574
D6-R,2022,October,38.0577031,-122.1149585,0,4658.65384615385,0,16.5205109731174,0,4.53404998155892,0,6.60820438924698,0,0,0,6.84065413380212
D6-R,2023,October,38.0577031,-122.1149585,0,16692.3076923077,0,21.1288760428613,0,4.51561215143171,0,8.45155041714452,0,331.730769230769,0,4.12335872473799
D6-R,2020,September,38.0577031,-122.1149585,0,18004.8076923077,0,24.0115219829161,0,4.73008182522664,0,9.60460879316645,0,149.038461538462,0,4.98736002839278
D6-R,2021,September,38.0577031,-122.1149585,0,19649.0384615385,0,25.707586588215,0,5.31050434408897,0,10.283034635286,0,206.730769230769,0,4.40022321993835
D6-R,2022,September,38.0577031,-122.1149585,0,6557.69230769231,0,19.9781498852212,0,5.1206605813225,0,7.99125995408846,0,52.8846153846154,0,6.35401739902424
D6-R,2023,September,38.0577031,-122.1149585,0,40831.7307692308,0,31.4324949189131,0,4.81617369706985,0,12.5729979675652,0,620.192307692308,0,3.55972291555875
D7-C,2021,April,38.1171292,-122.0395539,0,6490.38461538462,0,0.43400314958259,0,0.142005880758278,0,0.173601259833036,0,4677.88461538462,0,1.76258567512796
D7-C,2022,April,38.1171292,-122.0395539,0,3341.34615384615,0,0.226008972972157,0,0.0782415481237522,0,0.0904035891888626,0,2730.76923076923,0,1.74023931624966
D7-C,2023,April,38.1171292,-122.0395539,0,394.230769230769,0,0.381919089070312,0,0.143165539369212,0,0.152767635628125,0,28.8461538461539,0,3.79573863636364
D7-C,2020,August,38.1171292,-122.0395539,19.2307692307692,7336.53846153846,0.053376292620496,5.07204903666546,0.00696623275378213,1.51400072337892,0.0071364949568214,2.02881961466618,9.61538461538461,1500,4,3.4101642691531
D7-C,2021,August,38.1171292,-122.0395539,0,8187.5,0,13.6576411744315,0,3.79466643313396,0,5.46305646977259,0,1812.5,0,4.30877921953496
D7-C,2022,August,38.1171292,-122.0395539,0,2326.92307692308,0,5.44064158812648,0,1.79341269636573,0,2.17625663525059,0,658.653846153846,0,4.81568228443305
D7-C,2023,August,38.1171292,-122.0395539,0,9264.42307692308,0,4.41345344740184,0,1.33106206855576,0,1.76538137896074,0,6706.73076923077,0,2.39115910907287
D7-C,2021,December,38.1171292,-122.0395539,0,1759.61538461538,0,2.38261855275083,0,0.549943527643973,0,0.643307009242724,0,19.2307692307692,0,4.50353032517355
D7-C,2022,December,38.1171292,-122.0395539,0,1125,0,0.63605078997904,0,0.154891540968,0,0.171733713294341,0,485.576923076923,0,3.26872492366115
D7-C,2023,December,38.1171292,-122.0395539,0,947.115384615385,0,3.11559424343315,0,0.734022846987333,0,0.84121044572695,0,149.038461538462,0,5.8897217739851
D7-C,2020,February,38.1171292,-122.0395539,38.4615384615385,2024.03846153846,0.0440419524661426,2.04574234149912,0.00190160329210271,0.469036281388272,0.00193501251196073,0.552350432204763,0,423.076923076923,3.5,4.16806525355132
D7-C,2022,February,38.1171292,-122.0395539,0,1673.07692307692,0,0.494428196540556,0,0.119163610942614,0,0.13349561306595,0,995.192307692308,0,2.54003954852471
D7-C,2023,February,38.1171292,-122.0395539,0,1187.5,0,0.547144656111066,0,0.133465671503537,0,0.147729057149988,0,721.153846153846,0,2.76232380424454
D7-C,2020,January,38.1171292,-122.0395539,0,2774.03846153846,0,5.10894223309228,0,1.1113077827038,0,1.37941440293492,0,278.846153846154,0,4.87863532348658
D7-C,2022,January,38.1171292,-122.0395539,0,1024.03846153846,0,0.894351197346658,0,0.216109925724511,0,0.241474823283598,0,14.4230769230769,0,4.01852842150224
D7-C,2023,January,38.1171292,-122.0395539,0,1250,0,0.324567034309896,0,0.0791642403176924,0,0.0876330992636718,0,716.346153846154,0,2.78071898596395
D7-C,2020,July,38.1171292,-122.0395539,0,7687.5,0,3.48367026900553,0,1.06611082688114,0,1.39346810760221,0,3225.96153846154,0,2.72678972383697
D7-C,2021,July,38.1171292,-122.0395539,0,10288.4615384615,0,6.45365819448259,0,1.84530443978587,0,2.58146327779303,0,4259.61538461539,0,3.06248745597679
D7-C,2022,July,38.1171292,-122.0395539,0,2105.76923076923,0,6.68201451538923,0,2.16436892339998,0,2.67280580615569,0,341.346153846154,0,5.2150033518976
D7-C,2023,July,38.1171292,-122.0395539,0,67.3076923076923,0,1.11816133437345,0,0.422183180519282,0,0.447264533749382,0,0,0,11.1583333333333
D7-C,2020,June,38.1171292,-122.0395539,19.2307692307692,7293.26923076923,-0.00179183906461562,2.81042350756776,-0.000190469914457771,0.877713147554485,-0.000191761583201517,1.12416940302711,19.2307692307692,4096.15384615385,1.5,2.51135178847827
D7-C,2021,June,38.1171292,-122.0395539,0,9961.53846153846,0,4.66892792908494,0,1.35124198710581,0,1.86757117163398,0,3399.03846153846,0,2.90179420584127
D7-C,2022,June,38.1171292,-122.0395539,0,3177.88461538462,0,3.9866044298318,0,1.31439446717964,0,1.59464177193272,0,1432.69230769231,0,3.44361223836807
D7-C,2023,June,38.1171292,-122.0395539,0,182.692307692308,0,1.41657729373106,0,0.525025204757017,0,0.566630917492426,0,0,0,8.70416666666667
D7-C,2020,March,38.1171292,-122.0395539,0,1379.80769230769,0,1.68546482992217,0,0.395808992822051,0,0.455075504078986,0,100.961538461538,0,4.61696812196812
D7-C,2021,March,38.1171292,-122.0395539,19.2307692307692,1427.88461538462,-0.00232397031248179,1.14612796986883,-0.000101417422695098,0.273561761561719,-0.000102105183359765,0.309454551864584,19.2307692307692,4.80769230769231,1.5,3.64258422550551
D7-C,2022,March,38.1171292,-122.0395539,0,596.153846153846,0,0.417633302616712,0,0.104359536107667,0,0.112760991706512,0,19.2307692307692,0,3.58986928104575
D7-C,2023,March,38.1171292,-122.0395539,0,278.846153846154,0,0.104627485325667,0,0.0268550579995973,0,0.0282494210379302,0,86.5384615384615,0,3.56862745098039
D7-C,2021,May,38.1171292,-122.0395539,0,4485.57692307692,0,0.988392329813754,0,0.327944730372686,0,0.395356931925502,0,2014.42307692308,0,2.41620473062321
D7-C,2022,May,38.1171292,-122.0395539,0,2288.46153846154,0,0.389595315084934,0,0.137125788376334,0,0.155838126033974,0,1346.15384615385,0,2.18585253527748
D7-C,2023,May,38.1171292,-122.0395539,0,312.5,0,1.35717945533174,0,0.502502269406165,0,0.542871782132694,0,0,0,6.14806547619048
D7-C,2020,November,38.1171292,-122.0395539,0,4115.38461538462,0,3.72078145323087,0,0.805530400403058,0,1.00461099237234,0,346.153846153846,0,3.67398374414742
D7-C,2021,November,38.1171292,-122.0395539,0,2341.34615384615,0,3.81964019300116,0,1.262413658847,0,1.52785607720047,0,48.0769230769231,0,4.68461876970352
D7-C,2022,November,38.1171292,-122.0395539,0,2461.53846153846,0,7.46801588742291,0,1.60059164147597,0,2.01636428960419,0,67.3076923076923,0,6.05322344067651
D7-C,2023,November,38.1171292,-122.0395539,0,3408.65384615385,0,13.9175599128402,0,4.22812094919968,0,5.56702396513608,0,432.692307692308,0,5.99852659178431
D7-C,2020,October,38.1171292,-122.0395539,19.2307692307692,8399.03846153846,0.00279626640909742,12.0858092538017,0.000265067901979212,3.26259388674467,0.000267602695350623,4.83432370152067,0,432.692307692308,2.5,4.52211882483183
D7-C,2022,October,38.1171292,-122.0395539,0,4096.15384615385,0,9.67055529054614,0,2.94637261544896,0,3.86822211621846,0,72.1153846153846,0,5.02239205147053
D7-C,2023,October,38.1171292,-122.0395539,0,6331.73076923077,0,11.2986385625312,0,3.30205648684764,0,4.51945542501248,0,1750,0,4.35638946823157
D7-C,2020,September,38.1171292,-122.0395539,0,7389.42307692308,0,6.52961938610357,0,1.89415367865575,0,2.61184775444143,0,1918.26923076923,0,3.67479295231602
D7-C,2021,September,38.1171292,-122.0395539,0,7052.88461538462,0,18.9227288077526,0,5.04534188505115,0,7.56909152310104,0,649.038461538462,0,5.46089863024918
D7-C,2022,September,38.1171292,-122.0395539,0,2687.5,0,6.443831002798,0,2.03993281343252,0,2.5775324011192,0,139.423076923077,0,5.24947894919784
D7-C,2023,September,38.1171292,-122.0395539,0,4418.26923076923,0,9.55167786806078,0,2.95245010038498,0,3.82067114722431,0,1379.80769230769,0,4.41568170372518
P8-R,2021,April,37.9778522,-121.3799929,365.384615384615,0,3.52310303465738,0,0.223122496997621,0,0.241684868177496,0,302.884615384615,0,4.23611111111111,0
