"","Regions","seasonyear","year_month","Clam_biomass","Clam_grazing","Clam_filtration","Month","Chlorophyll","DissAmmonia","TotAmmonia","Secchi","TotPhos","DissNitrateNitrite","Temperature","TurbidityNTU","Conductivity","SAC","OUT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"533","Central","Winter2020",2020-02-01,0.578261341618219,0.0178163475658352,0.0203134627635056,2,2.735,0.0856682765446604,NA,145.010306572791,0.0876,0.776,11.1195044146512,NA,355.857943925234,13586.2068965517,11768.0689655172,6.12,"Winter",19500,14889,1934.48275862069,1847.72413793103,7000,7516,24500,21279,2178.02197802198,3967.07692307692,9400,11993,16458.064516129,12917.6451612903,3151.61290322581,5174.06451612903,0.0900430160140192,181.564437598683,0.0802135699873945,0.549292264605189,14.6421782671903,7.26666666666667,294.132839929012,14770.440860215,11507.2863799283,23700,25397,2525.21739130435,4794.20652173913,9000,18639,19409.6774193548,14507.5806451613,3903.22580645161,6617.38709677419
"534","Central","Winter2021",2021-03-01,0.854616983935365,0.0344073337379236,0.0375481663334602,3,1.92247863247863,0.0974867103272118,NA,169.245760828762,0.1308,1.312,12.9102464976781,NA,499.132307035006,9457.09677419355,8915.38709677419,3.8,"Winter",12400,13411,1865.8064516129,3583.12903225806,3610,6422,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032,0.0211317165443324,189.507999990398,0.0875333333333333,0.520587696444217,15.0612691645236,3.68148148148148,531.313158321015,8607.68100358423,5408.15197132616,10500,14119,880.217391304348,2270.02173913043,1970,9125,8779.35483870968,6830.1935483871,1011.93548387097,4245.09677419355
"535","Central","Winter2021",2021-01-01,NA,NA,NA,1,1.2075,NA,NA,150.099997856219,NA,NA,9.37223820422945,NA,675.752631471868,9121.93548387097,8906.51612903226,3.8,"Winter",16400,30212,2335.48387096774,6620.64516129032,8690,23890,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032,0.0211317165443324,189.507999990398,0.0875333333333333,0.520587696444217,15.0612691645236,3.68148148148148,531.313158321015,8607.68100358423,5408.15197132616,10500,14119,880.217391304348,2270.02173913043,1970,9125,8779.35483870968,6830.1935483871,1011.93548387097,4245.09677419355
"536","Central","Winter2021",2021-02-01,NA,NA,NA,2,2.83666666666667,0.0859796766890213,NA,134.276785152299,0.0954778402810916,NA,11.2766666733591,NA,585.331371950636,11792.8571428571,9685.28571428571,3.8,"Winter",15300,22092,2613.92857142857,5021.07142857143,4100,16902,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032,0.0211317165443324,189.507999990398,0.0875333333333333,0.520587696444217,15.0612691645236,3.68148148148148,531.313158321015,8607.68100358423,5408.15197132616,10500,14119,880.217391304348,2270.02173913043,1970,9125,8779.35483870968,6830.1935483871,1011.93548387097,4245.09677419355
"537","Central","Winter2022",2022-01-01,0.743761819090343,0.0174085974224308,0.0209364570485743,1,0.499632318989374,0.1202,NA,107.75,0.17975,1.32,9.58222222222222,NA,426.111111111111,17035.4838709677,12146.5161290323,4.55,"Winter",28400,29622,3603.22580645161,5354.64516129032,9200,19471,28400,29622,1964.88888888889,3186.34444444444,9200,19471,17035.4838709677,12146.5161290323,3603.22580645161,5354.64516129032,0.0531592073951633,143.043981448368,0.113738095238095,0.630649297974138,15.1901940117647,9.48703703703704,624.685639895455,12739.7419354839,12149.1537634409,35100,62323,7130.86956521739,13497.4130434783,27390,60307,17871.935483871,19869.3870967742,10149.3548387097,20347.5161290323
"538","Central","Winter2022",2022-02-01,4.23447084143983,0.11098845426104,0.148795099035413,2,1.0297912280336,0.0601456066453829,NA,127.75,0.18125,1.7024,11.4111111111111,NA,480.333333333333,12192.8571428571,11369.4285714286,4.55,"Winter",12800,12515,871.428571428571,1321.25,1700,6747,28400,29622,1964.88888888889,3186.34444444444,9200,19471,17035.4838709677,12146.5161290323,3603.22580645161,5354.64516129032,0.0531592073951633,143.043981448368,0.113738095238095,0.630649297974138,15.1901940117647,9.48703703703704,624.685639895455,12739.7419354839,12149.1537634409,35100,62323,7130.86956521739,13497.4130434783,27390,60307,17871.935483871,19869.3870967742,10149.3548387097,20347.5161290323
"539","Central","Winter2022",2022-03-01,4.23053733929656,0.147724158936086,0.207518743436919,3,1.718,0.0424363193675876,NA,167.071428571429,0.0755,1.0596,14.246,NA,418.266666666667,10496.4516129032,9343.25806451613,4.55,"Winter",12500,11726,1314.1935483871,2702.64516129032,3250,5630,28400,29622,1964.88888888889,3186.34444444444,9200,19471,17035.4838709677,12146.5161290323,3603.22580645161,5354.64516129032,0.0531592073951633,143.043981448368,0.113738095238095,0.630649297974138,15.1901940117647,9.48703703703704,624.685639895455,12739.7419354839,12149.1537634409,35100,62323,7130.86956521739,13497.4130434783,27390,60307,17871.935483871,19869.3870967742,10149.3548387097,20347.5161290323
"540","Confluence","Autumn1978",1978-10-01,1.01178545143083,0.0920759457807426,0.09713140333736,10,5.78875,NA,0.0471428571428571,47.515625,NA,0.200416666666667,19.23125,16.4083333333333,340.602941176471,12487.0967741935,9599.96774193548,6.67,"Autumn",15700,16533,990.322580645161,2911.61290322581,2200,6800,16100,22300,997.826086956522,4108.6847826087,4100,15704,13203.2258064516,10928.0666666667,1496.66666666667,6633.73333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Confluence","Autumn1978",1978-11-01,NA,NA,NA,11,4.41857142857143,NA,0.06375,53.65625,0.119166666666667,0.284166666666667,12.2176470588235,20.2125,488.5625,12443.3333333333,10928.0666666667,6.67,"Autumn",16100,22300,1496.66666666667,6633.73333333333,4100,15704,16100,22300,997.826086956522,4108.6847826087,4100,15704,13203.2258064516,10928.0666666667,1496.66666666667,6633.73333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Confluence","Autumn1978",1978-12-01,NA,NA,NA,12,5.5625,NA,0.1075,52.0625,0.126666666666667,0.305833333333333,8.475,19.1125,534.25,13203.2258064516,8779.70967741935,6.67,"Autumn",13900,11303,522.58064516129,2862.16129032258,1100,5385,16100,22300,997.826086956522,4108.6847826087,4100,15704,13203.2258064516,10928.0666666667,1496.66666666667,6633.73333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Confluence","Autumn1979",1979-12-01,NA,NA,NA,12,2.5775,0.0708333333333333,NA,36,0.1225,0.485,10.4166666666667,13.6,348.583333333333,20319.3548387097,19028.5483870968,9.04,"Autumn",45500,57821,7841.93548387097,13774,29600,45395,45500,57821,5050,8448.4347826087,29600,45395,20319.3548387097,19028.5483870968,7841.93548387097,13774,0.0338279238636364,39.8967948717949,0.143333333333333,0.173838876944444,22.68025,15.2564141414141,1398.66628959276,15552.329749104,4530.9,17800,12100,1194.5652173913,2347.83695652174,3100,8181,16412.9032258065,5264.41935483871,1370.96774193548,3378.41935483871
"544","Confluence","Autumn1979",1979-11-01,NA,NA,NA,11,3.556,0.0591666666666667,NA,52.9166666666667,0.125833333333333,0.346666666666667,14.25,11.7083333333333,599.5,15200,12172.0666666667,9.04,"Autumn",21400,20659,4316.66666666667,6758.8,8500,11060,45500,57821,5050,8448.4347826087,29600,45395,20319.3548387097,19028.5483870968,7841.93548387097,13774,0.0338279238636364,39.8967948717949,0.143333333333333,0.173838876944444,22.68025,15.2564141414141,1398.66628959276,15552.329749104,4530.9,17800,12100,1194.5652173913,2347.83695652174,3100,8181,16412.9032258065,5264.41935483871,1370.96774193548,3378.41935483871
"545","Confluence","Autumn1979",1979-10-01,NA,NA,NA,10,6.68730769230769,0.0395833333333333,NA,43.4166666666667,NA,0.220416666666667,19,14.515,1225.91666666667,12577.4193548387,7798.64516129032,9.04,"Autumn",18300,15858,2967.74193548387,4758,7800,10079,45500,57821,5050,8448.4347826087,29600,45395,20319.3548387097,19028.5483870968,7841.93548387097,13774,0.0338279238636364,39.8967948717949,0.143333333333333,0.173838876944444,22.68025,15.2564141414141,1398.66628959276,15552.329749104,4530.9,17800,12100,1194.5652173913,2347.83695652174,3100,8181,16412.9032258065,5264.41935483871,1370.96774193548,3378.41935483871
"546","Confluence","Autumn1980",1980-12-01,0.068544452832856,0.00205438100355805,0.00212487803781854,12,1.14529411764706,0.107272727272727,NA,43,0.123636363636364,0.417272727272727,9.15320512820513,19.9909090909091,311.96875,16687.0967741935,12486.8064516129,6.21,"Autumn",29900,30213,5841.93548387097,9204.16129032258,18500,23164,29900,30213,2737.28260869565,4781.21739130435,18500,23164,16687.0967741935,12486.8064516129,5841.93548387097,9204.16129032258,0.0333530380662393,48.6342226613966,NA,0.149029937319347,21.4396581453634,13.8295833333333,399.455073836188,16176.2007168459,8329.96774193548,19200,17664,1591.30434782609,3003.55434782609,3700,10089,17725.8064516129,11065.2258064516,1838.70967741935,4329.2
"547","Confluence","Autumn1980",1980-10-01,0.428871664953469,0.0280284156577053,0.0295921448817894,10,3.725,0.0466666666666667,NA,58.8030303030303,NA,0.182083333333333,17.1884375,15.8145833333333,328.757575757576,11343.5483870968,7320.83870967742,6.21,"Autumn",14300,10262,1359.03225806452,3019.96774193548,3140,6125,29900,30213,2737.28260869565,4781.21739130435,18500,23164,16687.0967741935,12486.8064516129,5841.93548387097,9204.16129032258,0.0333530380662393,48.6342226613966,NA,0.149029937319347,21.4396581453634,13.8295833333333,399.455073836188,16176.2007168459,8329.96774193548,19200,17664,1591.30434782609,3003.55434782609,3700,10089,17725.8064516129,11065.2258064516,1838.70967741935,4329.2
"548","Confluence","Autumn1980",1980-11-01,0.213021786817331,0.00889156865219875,0.00937295861996257,11,2.94058823529412,0.0572727272727273,NA,54.75,0.125454545454545,0.255454545454545,14.3545787545788,20.2545454545455,476.78125,10871.6666666667,6661.8,6.21,"Autumn",11600,8038,953.333333333333,2030.8,4400,9854,29900,30213,2737.28260869565,4781.21739130435,18500,23164,16687.0967741935,12486.8064516129,5841.93548387097,9204.16129032258,0.0333530380662393,48.6342226613966,NA,0.149029937319347,21.4396581453634,13.8295833333333,399.455073836188,16176.2007168459,8329.96774193548,19200,17664,1591.30434782609,3003.55434782609,3700,10089,17725.8064516129,11065.2258064516,1838.70967741935,4329.2
"549","Confluence","Autumn1981",1981-10-01,4.04282809829959,0.343445517301701,0.38811149743676,10,4.66166666666667,0.055,NA,53.7794117647059,0.135,0.261818181818182,18.2775324675325,13.9454545454545,2067.0303030303,9895.16129032258,5213.77419354839,12.76,"Autumn",12700,15359,1861.29032258065,4644.32258064516,4500,13150,98300,217288,13076.7391304348,31628.3695652174,56500,178985,62058.064516129,86287.3870967742,21167.7419354839,62386.5161290323,0.0501388888888889,43.9390756302521,0.17,0.209583333333333,21.8677857782898,15.7136363636364,1429.44577396176,14319.3906810036,4383.26738351255,18200,6305,1460.4347826087,1644.78260869565,5500,3385,15303.2258064516,5305.74193548387,1883.87096774194,1839.77419354839
"550","Confluence","Autumn1981",1981-12-01,12.8500193920695,0.369967906259031,0.501150756290711,12,0.902727272727273,0.0625,NA,40.962962962963,0.106666666666667,0.319166666666667,10.9866666666667,23.8818181818182,183.310344827586,62058.064516129,86287.3870967742,12.76,"Autumn",98300,217288,21167.7419354839,62386.5161290323,56500,178985,98300,217288,13076.7391304348,31628.3695652174,56500,178985,62058.064516129,86287.3870967742,21167.7419354839,62386.5161290323,0.0501388888888889,43.9390756302521,0.17,0.209583333333333,21.8677857782898,15.7136363636364,1429.44577396176,14319.3906810036,4383.26738351255,18200,6305,1460.4347826087,1644.78260869565,5500,3385,15303.2258064516,5305.74193548387,1883.87096774194,1839.77419354839
"551","Confluence","Autumn1981",1981-11-01,0.478312984184582,0.0245807734837638,0.026307214130152,11,2.382,0.104166666666667,NA,51.6515151515151,0.1625,0.3825,15.31,15.6545454545455,1086.12121212121,32939.3333333333,36000.6,12.76,"Autumn",77900,109046,16305.3333333333,27728.4666666667,36100,72295,98300,217288,13076.7391304348,31628.3695652174,56500,178985,62058.064516129,86287.3870967742,21167.7419354839,62386.5161290323,0.0501388888888889,43.9390756302521,0.17,0.209583333333333,21.8677857782898,15.7136363636364,1429.44577396176,14319.3906810036,4383.26738351255,18200,6305,1460.4347826087,1644.78260869565,5500,3385,15303.2258064516,5305.74193548387,1883.87096774194,1839.77419354839
"552","Confluence","Autumn1982",1982-11-01,1.1236166534263,0.0518039211789178,0.0550572160178887,11,4.18166666666667,0.0516666666666667,NA,68.1944444444444,0.0933333333333333,0.225,12.5222222222222,20.8727272727273,162.583333333333,31523.3333333333,39152.3333333333,15.29,"Autumn",50800,92380,11190,21930.3333333333,29100,53216,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226,0.0405555555555556,48.7217391304348,NA,0.142146464646465,21.388767622065,13.2139393939394,233.591097308489,21032.8673835125,18617.3100358423,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8
"553","Confluence","Autumn1982",1982-12-01,1.74857657630618,0.0510498171475071,0.0542058738654917,12,1.7,0.166666666666667,NA,33.1142857142857,0.1775,0.326666666666667,9.90857142857143,19.1454545454545,186.085714285714,57706.4516129032,88908,15.29,"Autumn",96200,200389,26680.6451612903,61416.1612903226,62500,154591,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226,0.0405555555555556,48.7217391304348,NA,0.142146464646465,21.388767622065,13.2139393939394,233.591097308489,21032.8673835125,18617.3100358423,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8
"554","Confluence","Autumn1982",1982-10-01,0.204527556245256,0.0152478218449262,0.0157486218308847,10,14.1841666666667,0.0331818181818182,NA,73.6944444444444,0.07,0.176666666666667,16.9558823529412,13.442,168.957142857143,19229.0322580645,22975.3870967742,15.29,"Autumn",23900,33769,3516.12903225806,7190.70967741936,7900,16652,96200,200389,13823.9130434783,30268.7282608696,62500,154591,57706.4516129032,88908,26680.6451612903,61416.1612903226,0.0405555555555556,48.7217391304348,NA,0.142146464646465,21.388767622065,13.2139393939394,233.591097308489,21032.8673835125,18617.3100358423,26600,33452,1984.78260869565,4918.96739130435,4500,11077,24856.6666666667,25801.8333333333,2003.22580645161,6289.8
"555","Confluence","Autumn1983",1983-10-01,NA,NA,NA,10,2.04,0.045,NA,76.2571428571429,0.092,0.26,17.8714285714286,12.38,149,21148.3870967742,32282.6451612903,10,"Autumn",26200,37830,2625.8064516129,4093.74193548387,8000,9681,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.036,59.1218081435473,0.0847222222222222,0.167691919191919,22.0213414656893,13.9833333333333,153.403083207431,26885.1254480287,33228.2856630824,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"556","Confluence","Autumn1983",1983-11-01,1.06908470462966,0.0705730892069553,0.0758379946129873,11,1.641,0.052,NA,59.6285714285714,0.093,0.263,14.4885714285714,12.89,166.942857142857,48820,74137.1333333333,10,"Autumn",86600,128166,20403.3333333333,32154.9333333333,42300,53755,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.036,59.1218081435473,0.0847222222222222,0.167691919191919,22.0213414656893,13.9833333333333,153.403083207431,26885.1254480287,33228.2856630824,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"557","Confluence","Autumn1983",1983-12-01,0.69104441229189,0.0227478543294623,0.0241865544302161,12,0.547777777777778,0.065,NA,39.52,0.114,0.38,10.616,14.22,185.6,74512.9032258065,154586.870967742,10,"Autumn",92700,356087,12825.8064516129,89152.6129032258,24700,249518,92700,356087,11859.7826086957,41905.2717391304,42300,249518,74512.9032258065,154586.870967742,20403.3333333333,89152.6129032258,0.036,59.1218081435473,0.0847222222222222,0.167691919191919,22.0213414656893,13.9833333333333,153.403083207431,26885.1254480287,33228.2856630824,40300,59504,2183.69565217391,4837.48913043478,5700,14663,31000,43759.1935483871,3022.58064516129,7229
"558","Confluence","Autumn1984",1984-11-01,0.303646839508391,0.0178390786029373,0.0185224572100119,11,16.595,0.05720484625,NA,71.7692307692308,0.118,0.244291362307692,13.7969696969697,11.684,336.615384615385,26280,25952.7333333333,6.47,"Autumn",41200,45233,6673.33333333333,10602.4333333333,18700,21739,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.0386380301515152,63.9642857142857,NA,0.116372906805556,23.4347252747253,13.313,342.514682539683,19369.8207885304,10630.7551971326,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"559","Confluence","Autumn1984",1984-12-01,2.34807977461992,0.0684780231692324,0.0727904730132174,12,1.30333333333333,0.084,NA,42.0689655172414,0.107,0.398,9.79310344827586,12.771,215.103448275862,32558.064516129,31066.3225806452,6.47,"Autumn",40500,42164,4932.25806451613,7188.58064516129,8200,13897,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.0386380301515152,63.9642857142857,NA,0.116372906805556,23.4347252747253,13.313,342.514682539683,19369.8207885304,10630.7551971326,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"560","Confluence","Autumn1984",1984-10-01,28.6376727822789,1.94280012551087,2.46283985927599,10,9.587,0.0369273505555556,NA,65.2758620689655,0.105,0.143351671363636,16.8628571428571,12.709,231.678571428571,13235.4838709677,11899.3225806452,6.47,"Autumn",15800,20128,1406.45161290323,6095.90322580645,2100,12002,41200,45233,4311.95652173913,7933.60869565217,18700,21739,32558.064516129,31066.3225806452,6673.33333333333,10602.4333333333,0.0386380301515152,63.9642857142857,NA,0.116372906805556,23.4347252747253,13.313,342.514682539683,19369.8207885304,10630.7551971326,23100,17171,1644.5652173913,2483.70652173913,5200,5847,21632.2580645161,13586.2333333333,1990,3491.46666666667
"561","Confluence","Autumn1985",1985-12-01,3.16321478137041,0.0934193066527988,0.10042660377668,12,1.357,0.169090909090909,NA,63.6551724137931,0.139090909090909,0.39,9.93103448275862,18.8,1394.86206896552,16106.4516129032,9430.16129032258,9.96,"Autumn",30400,32564,5016.12903225806,9003.32258064516,15900,25016,30400,32564,3299.67391304348,6919.47826086957,15900,25016,16106.4516129032,9430.16129032258,5016.12903225806,9003.32258064516,0.0529285714285714,64.3599511599512,0.112222222222222,0.175606060606061,21.5229845154845,16.3921212121212,1332.09433621934,13891.9569892473,3419.49032258064,17600,6408,1759.34782608696,1886.55434782609,4100,5497,16035.4838709677,4835.38709677419,2142,2374.36666666667
"562","Confluence","Autumn1985",1985-10-01,7.66714410630194,0.583780858439033,0.708859478681119,10,5.504,0.052,NA,69.7571428571429,NA,0.171818181818182,17.5214285714286,11.2625,1807.45714285714,9710.64516129032,3365.54838709677,9.96,"Autumn",11400,11578,1541.29032258065,4368.41935483871,2940,11213,30400,32564,3299.67391304348,6919.47826086957,15900,25016,16106.4516129032,9430.16129032258,5016.12903225806,9003.32258064516,0.0529285714285714,64.3599511599512,0.112222222222222,0.175606060606061,21.5229845154845,16.3921212121212,1332.09433621934,13891.9569892473,3419.49032258064,17600,6408,1759.34782608696,1886.55434782609,4100,5497,16035.4838709677,4835.38709677419,2142,2374.36666666667
"563","Confluence","Autumn1985",1985-11-01,NA,NA,NA,11,3.411,0.09,NA,88.2857142857143,0.137777777777778,0.234,14.175,11.16,2663.82142857143,10417.6666666667,6889.7,9.96,"Autumn",18700,18847,3343,7402.26666666667,14500,19832,30400,32564,3299.67391304348,6919.47826086957,15900,25016,16106.4516129032,9430.16129032258,5016.12903225806,9003.32258064516,0.0529285714285714,64.3599511599512,0.112222222222222,0.175606060606061,21.5229845154845,16.3921212121212,1332.09433621934,13891.9569892473,3419.49032258064,17600,6408,1759.34782608696,1886.55434782609,4100,5497,16035.4838709677,4835.38709677419,2142,2374.36666666667
"564","Confluence","Autumn1986",1986-12-01,NA,NA,NA,12,1.324,0.1,NA,53.7692307692308,0.125,0.31,11.2615384615385,16.7555555555556,1156.46153846154,13109.6774193548,8986.35483870968,5.86,"Autumn",14000,11391,690.322580645161,3810.8064516129,3800,9208,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0360627705627706,37.0574092574093,0.1225,0.166212121212121,21.4136063936064,16.1182878787879,455.181734931735,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"565","Confluence","Autumn1986",1986-10-01,0.980214164324507,0.063941713344541,0.067634777338391,10,4.22272727272727,0.0372727272727273,NA,45.4571428571429,0.115454545454545,0.249090909090909,17.3371428571429,14.241,309.314285714286,15445.1612903226,10608.4193548387,5.86,"Autumn",22000,14078,2222.58064516129,2747.90322580645,4800,4336,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0360627705627706,37.0574092574093,0.1225,0.166212121212121,21.4136063936064,16.1182878787879,455.181734931735,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"566","Confluence","Autumn1986",1986-11-01,10.0160694714329,0.427853142195282,0.490787404100214,11,1.27818181818182,0.0790909090909091,NA,51.5428571428571,0.139090909090909,0.21,14.1171428571429,14.63,482.857142857143,12680,7731.66666666667,5.86,"Autumn",13600,9719,920,1836.8,1400,3580,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0360627705627706,37.0574092574093,0.1225,0.166212121212121,21.4136063936064,16.1182878787879,455.181734931735,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"567","Confluence","Autumn1987",1987-11-01,1.7925774105838,0.266102946479806,0.288112595571771,11,1.88954545454545,0.0845454545454545,NA,80.8939393939394,0.145,0.414545454545455,15.4444444444444,21.095,2529.29166666667,8129.33333333333,4291.03333333333,4.65,"Autumn",9010,8713,1129.33333333333,4367.63333333333,7070,18200,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0470538720538721,51.4076756576757,NA,0.249393939393939,21.2821645021645,17.8533333333333,1799.26312021312,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"568","Confluence","Autumn1987",1987-12-01,1.54293328677986,0.264716504635599,0.283295785084529,12,1.10818181818182,0.109090909090909,NA,53.7647058823529,0.15,0.486363636363636,10.1138888888889,17.52,2250.47222222222,15743.8709677419,9454.09677419355,4.65,"Autumn",27500,20140,6832.90322580645,7280.58064516129,12700,17254,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0470538720538721,51.4076756576757,NA,0.249393939393939,21.2821645021645,17.8533333333333,1799.26312021312,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"569","Confluence","Autumn1987",1987-10-01,10.5536168237984,0.682933323294502,0.972293497566087,10,NA,0.0659090909090909,NA,71.2777777777778,NA,0.306363636363636,19.3777777777778,14.6611111111111,2644.29166666667,9509.03225806452,3761.25806451613,4.65,"Autumn",12500,7512,1532.90322580645,2460.09677419355,2500,4731,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0470538720538721,51.4076756576757,NA,0.249393939393939,21.2821645021645,17.8533333333333,1799.26312021312,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"570","Confluence","Autumn1988",1988-12-01,3.93827744485611,0.944658492767315,1.0926998888261,12,1.02888888888889,0.135454545454545,NA,58.2,0.191818181818182,0.498181818181818,11.44,19.86,3330.07142857143,12387.7419354839,7230.93548387097,6.13,"Autumn",21200,22705,3925.16129032258,7538.48387096774,10500,18656,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0446969696969697,52.5656565656566,NA,0.238030303030303,21.6149472222222,18.0789393939394,1874.8287037037,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"571","Confluence","Autumn1988",1988-10-01,3.22600760168676,0.350768477628546,0.398081056256254,10,2.026,0.064668494,NA,67.0972222222222,0.15,0.281882588666667,18.8385365853659,15.2616666666667,2195.02777777778,9314.1935483871,3141.64516129032,6.13,"Autumn",11900,4919,1560,2106.48387096774,3150,3827,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0446969696969697,52.5656565656566,NA,0.238030303030303,21.6149472222222,18.0789393939394,1874.8287037037,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"572","Confluence","Autumn1988",1988-11-01,2.41049810065945,0.500998652029219,0.533628139154565,11,1.73090909090909,0.0787079192857143,NA,79.4166666666667,0.145454545454545,0.412789228928571,15.5613157894737,26.83,2497,11355.6666666667,6619.3,6.13,"Autumn",28900,27065,6709.66666666667,9996.43333333333,20140,26142,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0446969696969697,52.5656565656566,NA,0.238030303030303,21.6149472222222,18.0789393939394,1874.8287037037,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"573","Confluence","Autumn1989",1989-10-01,0.248235201296789,0.00355386936149088,0.00361757849522985,10,3.13923076923077,0.0727862092857143,NA,67.4411764705882,NA,0.32421709,19.4240540540541,29.9645,1165.98529411765,14274.1935483871,4887.45161290323,4.81,"Autumn",21100,17686,4019.35483870968,7171.70967741936,10400,16370,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.0572974047273425,57.8785136432195,NA,0.189317826868687,21.2925327731092,14.7528333333333,879.631564513918,17850.1433691756,5692.37598566308,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
