"","Date","Station","station_name","Corbicula_biomass","Potamocorbula_biomass","Corbicula_GR","Potamocorbula_GR","Corbicula_FR","Potamocorbula_FR","Latitude","Longitude"
"531",1986-09-01,"D7C","EMP D7",0,NA,0,NA,0,NA,38.1171,-122.0395
"532",1986-10-01,"D11","EMP D11",0.0271183017347779,NA,0.00202705211977036,NA,0.0020881092335779,NA,38.0422,121.7995
"533",1986-10-01,"D19C","EMP D19",59.469919792362,NA,2.96812889823778,NA,4.10342446567298,NA,38.0438,121.6148
"534",1986-10-01,"D28AL","EMP D28A",4.59885106948281,NA,0.326842001253365,NA,0.354111532350176,NA,37.9701,-121.5741
"535",1986-10-01,"D4C","EMP D4",0.00400441176862595,NA,0.000273775207714787,NA,0.00027630441203519,NA,38.0581,-121.8193
"536",1986-10-01,"D4L","EMP D4",0.688836228461069,NA,0.0444841955399305,NA,0.0475296997638137,NA,38.0581,-121.8193
"537",1986-10-01,"D4R","EMP D4",2.24780185274383,NA,0.147067169285978,NA,0.155098327839324,NA,38.0581,-121.8193
"538",1986-10-01,"D7C","EMP D7",3.3331634884092,NA,0.188699611986432,NA,0.203322972792961,NA,38.1171,-122.0395
"539",1986-11-01,"D11","EMP D11",0.00993313167707079,NA,0.000474816123266894,NA,0.000486723452176469,NA,38.0422,121.7995
"540",1986-11-01,"D19C","EMP D19",45.2342270115555,NA,1.57782424982357,NA,2.21647712356622,NA,38.0438,121.6148
"541",1986-11-01,"D28AL","EMP D28A",10.5605100044431,NA,0.63279485278146,NA,0.728675190306577,NA,37.9701,-121.5741
"542",1986-11-01,"D4C","EMP D4",18.1843411233036,NA,0.75847372681633,NA,0.891032715041877,NA,38.0581,-121.8193
"543",1986-11-01,"D4L","EMP D4",0.0686818018855951,NA,0.00321295863990618,NA,0.00336540829239416,NA,38.0581,-121.8193
"544",1986-11-01,"D4R","EMP D4",11.7951854891096,NA,0.521872741129609,NA,0.577964088966372,NA,38.0581,-121.8193
"545",1986-11-01,"D7C","EMP D7",1.43343099173349,NA,0.0662886434888178,NA,0.0702381185949409,NA,38.1171,-122.0395
"546",1986-12-01,"D11","EMP D11",0.0204307036217934,NA,0.000964077142711851,NA,0.00100110447746788,NA,38.0422,121.7995
"547",1986-12-01,"D19C","EMP D19",30,NA,0.735418751160344,NA,0.93,NA,38.0438,121.6148
"548",1986-12-01,"D7C","EMP D7",10.093899312144,NA,0.276765771173326,NA,0.312910878676463,NA,38.1171,-122.0395
"549",1987-01-01,"D11","EMP D11",0.00921737747675057,NA,0,NA,0,NA,38.0422,121.7995
"550",1987-01-01,"D19C","EMP D19",42.1614638263238,NA,0.969860003401948,NA,1.30700537861604,NA,38.0438,121.6148
"551",1987-01-01,"D28AL","EMP D28A",22.2147782221674,NA,0.484762467608168,NA,0.68865812488719,NA,37.9701,-121.5741
"552",1987-01-01,"D4C","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"553",1987-01-01,"D4L","EMP D4",2.78190074955296,NA,0.0854415045971452,NA,0.0862389232361419,NA,38.0581,-121.8193
"554",1987-01-01,"D4R","EMP D4",3.1395997615008,NA,0.0953476996098862,NA,0.0973275926065247,NA,38.0581,-121.8193
"555",1987-01-01,"D7C","EMP D7",5.23399571984547,NA,0.148151047150046,NA,0.16225386731521,NA,38.1171,-122.0395
"556",1987-02-01,"D11","EMP D11",0.0170272985924282,NA,0.000646697101024761,NA,0.000664064645104699,NA,38.0422,121.7995
"557",1987-02-01,"D19C","EMP D19",36.7583275244901,NA,0.937645081149418,NA,1.28654146335716,NA,38.0438,121.6148
"558",1987-02-01,"D28AL","EMP D28A",2.81926255409304,NA,0.077116426799728,NA,0.0873971391768843,NA,37.9701,-121.5741
"559",1987-02-01,"D4C","EMP D4",155.266738930573,NA,3.28680291815418,NA,6.05540281829236,NA,38.0581,-121.8193
"560",1987-02-01,"D4L","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"561",1987-02-01,"D4R","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"562",1987-02-01,"D7C","EMP D7",NA,NA,NA,NA,NA,NA,38.1171,-122.0395
"563",1987-03-01,"D11","EMP D11",0.0433895460883492,NA,0.00205253003786503,NA,0.00212608775832911,NA,38.0422,121.7995
"564",1987-03-01,"D19C","EMP D19",29.1791085655451,NA,1.07170177489567,NA,1.28388077688399,NA,38.0438,121.6148
"565",1987-03-01,"D28AL","EMP D28A",7.5644174650707,NA,0.321884840451994,NA,0.370656455788464,NA,37.9701,-121.5741
"566",1987-03-01,"D4C","EMP D4",2.39375355989062,NA,0.100260867245858,NA,0.105325156635187,NA,38.0581,-121.8193
"567",1987-03-01,"D4L","EMP D4",1.65221924925843,NA,0.0692398592172151,NA,0.0726976469673707,NA,38.0581,-121.8193
"568",1987-03-01,"D4R","EMP D4",1.78336590425298,NA,0.0758022045588371,NA,0.0784680997871313,NA,38.0581,-121.8193
"569",1987-03-01,"D7C","EMP D7",NA,NA,NA,NA,NA,NA,38.1171,-122.0395
"570",1987-04-01,"D11","EMP D11",0.0969511832206024,NA,0.00796406264147156,NA,0.00833780175697181,NA,38.0422,121.7995
"571",1987-04-01,"D19C","EMP D19",25.0821670078257,NA,1.57775159806854,NA,1.93132685960258,NA,38.0438,121.6148
"572",1987-04-01,"D28AL","EMP D28A",11.9172491916288,NA,0.975353791415595,NA,1.14405592239637,NA,37.9701,-121.5741
"573",1987-04-01,"D4C","EMP D4",3.44825448315035,NA,0.280133980986649,NA,0.29654988555093,NA,38.0581,-121.8193
"574",1987-04-01,"D4L","EMP D4",0.295270421042025,NA,0.0222694212195834,NA,0.0253932562096141,NA,38.0581,-121.8193
"575",1987-04-01,"D4R","EMP D4",2.34474190299109,NA,0.176806422867941,NA,0.201647803657234,NA,38.0581,-121.8193
"576",1987-04-01,"D7C","EMP D7",0.0731765696427566,NA,0.00483239863258522,NA,0.00504918330535021,NA,38.1171,-122.0395
"577",1987-05-01,"D11","EMP D11",0.0429056480868491,NA,0.00440772726191567,NA,0.00459090434529285,NA,38.0422,121.7995
"578",1987-05-01,"D19C","EMP D19",29.6810923800279,NA,2.8667695333478,NA,3.56173108560334,NA,38.0438,121.6148
"579",1987-05-01,"D28AL","EMP D28A",13.2631743503185,NA,1.34182946765147,NA,1.59158092203822,NA,37.9701,-121.5741
"580",1987-05-01,"D4C","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"581",1987-05-01,"D4L","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"582",1987-05-01,"D4R","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"583",1987-05-01,"D7C","EMP D7",0,0.359697386863266,0,0.136205482312138,0,0.143878954745307,38.1171,-122.0395
"584",1987-06-01,"D11","EMP D11",0,NA,0,NA,0,NA,38.0422,121.7995
"585",1987-06-01,"D19C","EMP D19",NA,NA,NA,NA,NA,NA,38.0438,121.6148
"586",1987-06-01,"D28AL","EMP D28A",12.5585382674358,NA,1.30858086644889,NA,1.50702459209229,NA,37.9701,-121.5741
"587",1987-06-01,"D4C","EMP D4",0.0047983750357618,0.166609534191496,0.000456427412047316,0.0655730145243921,0.000460644003433133,0.0666438136765986,38.0581,-121.8193
"588",1987-06-01,"D4L","EMP D4",0.364232809537801,0.261244595510661,0.0320857102822487,0.101000296964529,0.0349663497156289,0.104497838204265,38.0581,-121.8193
"589",1987-06-01,"D4R","EMP D4",0.433750532439457,NA,0.0389719309244718,NA,0.0416400511141878,NA,38.0581,-121.8193
"590",1987-06-01,"D41AC","EMP D41A",NA,0.0160235177791384,NA,0.00633622885852362,NA,0.00640940711165535,38.0847,-122.3906
"591",1987-06-01,"D7C","EMP D7",0,0.478701640560926,0,0.175447452731932,0,0.19148065622437,38.1171,-122.0395
"592",1987-07-01,"D11","EMP D11",0.0215591931488112,0.01,0.00192711085631674,0.00436689599104211,0.00206968254228588,0.00440692151453299,38.0422,121.7995
"593",1987-07-01,"D19C","EMP D19",17.5542004044057,NA,2.04900152222776,NA,2.35226285419036,NA,38.0438,121.6148
"594",1987-07-01,"D28AL","EMP D28A",0.0420932143848762,NA,0.00605489608786865,NA,0.00627188894334656,NA,37.9701,-121.5741
"595",1987-07-01,"D4C","EMP D4",0,0.0270333420566243,0,0.0107042131620166,0,0.0108133368226497,38.0581,-121.8193
"596",1987-07-01,"D4L","EMP D4",6.14386815303313,0.171059249460573,0.614419786630578,0.0561853825145894,0.657393892374545,0.06,38.0581,-121.8193
"597",1987-07-01,"D4R","EMP D4",5.67854708831302,0.177159391827366,0.564699052601537,0.0675432241519041,0.607604538449493,0.0708637567309463,38.0581,-121.8193
"598",1987-07-01,"D41AC","EMP D41A",NA,0.167877005645469,NA,0.065596148788523,NA,0.0671508022581876,38.0847,-122.3906
"599",1987-07-01,"D7C","EMP D7",0.00620998416486797,5.58722380061968,0.000656648160113093,1.944657436041,0.000664468305640873,2.23488952024787,38.1171,-122.0395
"600",1987-08-01,"D11","EMP D11",0.0752212783302874,0,0.00938530670479216,0,0.0100796512962585,0,38.0422,121.7995
"601",1987-08-01,"D19C","EMP D19",18.9689600744783,NA,2.40386951007954,NA,2.82637505109727,NA,38.0438,121.6148
"602",1987-08-01,"D28AL","EMP D28A",46.611830057488,NA,5.77771326554351,NA,6.94516267856572,NA,37.9701,-121.5741
"603",1987-08-01,"D4C","EMP D4",3.04245717344767,0.438225944535475,0.303406382159876,0.164433967266733,0.325542917558901,0.17529037781419,38.0581,-121.8193
"604",1987-08-01,"D4L","EMP D4",0.0579261161286595,0.552082561036427,0.00585298633146948,0.18900157922723,0.00619809442576656,0.208,38.0581,-121.8193
"605",1987-08-01,"D4R","EMP D4",1.70697293361699,0.438225944535475,0.170945343434596,0.164433967266733,0.182646103897018,0.17529037781419,38.0581,-121.8193
"606",1987-08-01,"D7C","EMP D7",0,8.00496609867901,0,2.69528337293252,0,3.2019864394716,38.1171,-122.0395
"607",1987-09-01,"D11","EMP D11",2.34066011771999,0.01,0.231779878088352,0.00446534597651416,0.250450632596039,0.00453671401077147,38.0422,121.7995
"608",1987-09-01,"D19C","EMP D19",15.4340063495098,NA,2.07813166070894,NA,2.29966694607696,NA,38.0438,121.6148
"609",1987-09-01,"D28AL","EMP D28A",51.3755940045871,NA,6.1367150116596,NA,7.65496350668347,NA,37.9701,-121.5741
"610",1987-09-01,"D4C","EMP D4",0.000816369733843904,0.244366425768251,9.70585286778651e-05,0.0935615557224298,9.79643680612685e-05,0.0977465703073002,38.0581,-121.8193
"611",1987-09-01,"D4L","EMP D4",0,0.181207756879627,0,0.0717730128176206,0,0.076,38.0581,-121.8193
"612",1987-09-01,"D4R","EMP D4",1.97961721769536,0.437570411333458,0.225253260585385,0.162817602647029,0.237554066123444,0.175028164533383,38.0581,-121.8193
"613",1987-09-01,"D41AC","EMP D41A",NA,0.676719943280919,NA,0.259583038095709,NA,0.270687977312367,38.0847,-122.3906
"614",1987-09-01,"D7C","EMP D7",NA,8.51048523443768,NA,2.91395224098121,NA,3.40419409377507,38.1171,-122.0395
"615",1987-10-01,"D11","EMP D11",0.606697215769698,0,0.0486471332812797,0.000217366548763508,0.052175960556194,0.000218457762233155,38.0422,121.7995
"616",1987-10-01,"D19C","EMP D19",35.7052465375495,NA,2.93326671061805,NA,3.42770366760475,NA,38.0438,121.6148
"617",1987-10-01,"D28AL","EMP D28A",28.1612799425922,NA,2.29602181370558,NA,2.70348287448885,NA,37.9701,-121.5741
"618",1987-10-01,"D4C","EMP D4",58.7384473755732,0.453035598935225,3.36705249738972,0.171407871225733,5.05150647429929,0.18121423957409,38.0581,-121.8193
"619",1987-10-01,"D4L","EMP D4",0.000967872684056846,0.142258973350341,8.24673893663456e-05,0.083171293495935,8.32370508288887e-05,0.088,38.0581,-121.8193
"620",1987-10-01,"D4R","EMP D4",3.44534845358799,0.541642668659364,0.27348240692884,0.202403403337415,0.296299967008567,0.216657067463746,38.0581,-121.8193
"621",1987-10-01,"D7C","EMP D7",0.0337648793484936,9.23538367632034,0.00256929746664415,3.15554030011601,0.00259989570983401,2.49508,38.1171,-122.0395
"622",1987-11-01,"D11","EMP D11",0.136055483652088,0.05,0.00991142723754233,0.0182662247646533,0.0104762722412108,0.018625068897296,38.0422,121.7995
"623",1987-11-01,"D19C","EMP D19",14.8176002161954,NA,0.733019219640254,NA,0.814968011890747,NA,38.0438,121.6148
"624",1987-11-01,"D28AL","EMP D28A",7.51646469608732,NA,0.532414985757614,NA,0.578767781598724,NA,37.9701,-121.5741
"625",1987-11-01,"D4C","EMP D4",0,1.43263494121253,0,0.538355853964634,0,0.573053976485011,38.0581,-121.8193
"626",1987-11-01,"D4L","EMP D4",7.60068745059949,0.477789473436831,0.530054490585905,0.125751950422732,0.585252933696161,0.132,38.0581,-121.8193
"627",1987-11-01,"D4R","EMP D4",0.183815405734133,1.06053719251981,0.0138011523904342,0.388654231515133,0.0141537862415282,0.424214877007926,38.0581,-121.8193
"628",1987-11-01,"D41AC","EMP D41A",NA,2.49351789548026,NA,0.933614006868455,NA,0.997407158192104,38.0847,-122.3906
"629",1987-11-01,"D7C","EMP D7",0.0207429194409585,10.0191079812541,0.00124711728679451,2.33210102570383,0.00126531808589847,2.067352,38.1171,-122.0395
"630",1987-12-01,"D11","EMP D11",0.0827569260542707,0,0.00431541707409369,0.000834383025561053,0.00455163093298489,0.000839776272511982,38.0422,121.7995
"631",1987-12-01,"D19C","EMP D19",16.5070323090269,NA,0.582533357680818,NA,0.64377426005205,NA,38.0438,121.6148
"632",1987-12-01,"D28AL","EMP D28A",12.1951439892952,NA,0.430593901226205,NA,0.475610615582511,NA,37.9701,-121.5741
"633",1987-12-01,"D4C","EMP D4",2.4047705801425,1.70075954233773,0.0987533208394266,0.642438490272628,0.10580990552627,0.680303816935091,38.0581,-121.8193
"634",1987-12-01,"D4L","EMP D4",0.0203384368609097,2.6411109496376,0.000876574348408686,0.53790200248045,0.000894891221880029,0.588,38.0581,-121.8193
"635",1987-12-01,"D4R","EMP D4",1.88618535914671,0.604434852553699,0.079232693588047,0.229095946284631,0.0829921558024554,0.24177394102148,38.0581,-121.8193
"636",1987-12-01,"D7C","EMP D7",0,9.34126852984338,0,2.19265427004748,0,2.49508,38.1171,-122.0395
"637",1988-01-01,"D11","EMP D11",0.0612434421664593,0,0.00179468908731069,0.000249632411698903,0.00189854670716024,0.000251245974297858,38.0422,121.7995
"638",1988-01-01,"D19C","EMP D19",32.0786837818179,NA,0.839173637656671,NA,0.994439197236353,NA,38.0438,121.6148
"639",1988-01-01,"D28AL","EMP D28A",21.8441758779516,NA,0.514620345055709,NA,0.677169452216499,NA,37.9701,-121.5741
"640",1988-01-01,"D4C","EMP D4",19.1900959689645,11.9108454831774,0.491478877324219,2.883439143108,0.594892975037899,3.21592828045789,38.0581,-121.8193
"641",1988-01-01,"D4L","EMP D4",2.20433332810608,1.99502282415729,0.0647377134338935,0.313945090662057,0.0683343331712886,0.33453,38.0581,-121.8193
"642",1988-01-01,"D4R","EMP D4",0.0182122711813855,1.61450948842747,0.00054514514126204,0.409788257410614,0.00056458040662295,0.435917561875417,38.0581,-121.8193
"643",1988-01-01,"D41AC","EMP D41A",NA,1.73021705479226,NA,0.440531810106078,NA,0.46715860479391,38.0847,-122.3906
"644",1988-01-01,"D7C","EMP D7",0,10.6568858347039,0,2.51262265662818,0,2.87735917537006,38.1171,-122.0395
"645",1988-02-01,"D11","EMP D11",0.0256796747672144,0,0.00109371341535657,0.0015646251151899,0.00112990568975743,0.00157473846765913,38.0422,121.7995
"646",1988-02-01,"D19C","EMP D19",22.1857273110396,NA,0.733255658370202,NA,0.865243365130543,NA,38.0438,121.6148
"647",1988-02-01,"D28AL","EMP D28A",10.9000432251987,NA,0.39386646515482,NA,0.479601901908745,NA,37.9701,-121.5741
"648",1988-02-01,"D4C","EMP D4",1.75503245765487,4.36165760788757,0.0732228193721532,1.64303273245597,0.0772214281368143,1.74466304315503,38.0581,-121.8193
"649",1988-02-01,"D4L","EMP D4",0.00178982390101676,11.5581672699106,7.77224323252504e-05,1.46720695696782,7.87522516447375e-05,1.64,38.0581,-121.8193
"650",1988-02-01,"D4R","EMP D4",5.67827660461135,3.48802545774722,0.222115823399659,1.29888901089297,0.249844170602899,1.39521018309889,38.0581,-121.8193
"651",1988-02-01,"D7C","EMP D7",0,4.50909456415191,0,1.10220216074433,0,1.21745553232102,38.1171,-122.0395
"652",1988-03-01,"D4C","EMP D4",37.8203610066987,NA,1.60197594732429,NA,2.08011985536843,NA,38.0581,-121.8193
"653",1988-03-01,"D4R","EMP D4",4.18049343909553,NA,0.218201057932234,NA,0.229927139150254,NA,38.0581,-121.8193
"654",1988-03-01,"D41AC","EMP D41A",NA,1.92846824811186,NA,0.731682446063509,NA,0.771387299244743,38.0847,-122.3906
"655",1988-04-01,"D11","EMP D11",NA,0,NA,0,NA,0,38.0422,121.7995
"656",1988-04-01,"D19C","EMP D19",15.3983481124442,NA,1.19493636951257,NA,1.3242579376702,NA,38.0438,121.6148
"657",1988-04-01,"D28AL","EMP D28A",61.5475640068672,NA,3.0100007699002,NA,4.23699285087202,NA,37.9701,-121.5741
"658",1988-04-01,"D4C","EMP D4",0,1.04751496496189,0,0.40634890882738,0,0.419005985984756,38.0581,-121.8193
"659",1988-04-01,"D4L","EMP D4",0.0119474995354774,0.718401928906129,0.000646175548435866,0.116403544144578,0.000657112474451254,0.12,38.0581,-121.8193
"660",1988-04-01,"D4R","EMP D4",1.53907208914101,3.49446630536172,0.0742650518467319,1.31058071918937,0.0846489649027555,1.39778652214469,38.0581,-121.8193
"661",1988-04-01,"D7C","EMP D7",0,4.69803599219008,0,1.66350950530676,0,1.87921439687603,38.1171,-122.0395
"662",1988-05-01,"D11","EMP D11",0.145643794306781,0,0.0132099858625771,0,0.0139818042534509,0,38.0422,121.7995
"663",1988-05-01,"D19C","EMP D19",18.9881757988224,NA,1.71935573202718,NA,2.031734810474,NA,38.0438,121.6148
"664",1988-05-01,"D28AL","EMP D28A",55.0278140445295,NA,4.72430256763966,NA,5.88797610276466,NA,37.9701,-121.5741
"665",1988-05-01,"D4C","EMP D4",50.3359924626963,1.61362273656335,3.416264824952,0.631171077869783,4.32889535179188,0.64544909462534,38.0581,-121.8193
"666",1988-05-01,"D4L","EMP D4",0.341437116951857,0.562949880050549,0.0274253547493591,0.0785157483771274,0.0293635920578597,0.08,38.0581,-121.8193
"667",1988-05-01,"D4R","EMP D4",2.18749211178317,0.975232934702976,0.165678519842978,0.377572996274242,0.188124321613353,0.39009317388119,38.0581,-121.8193
"668",1988-05-01,"D41AC","EMP D41A",NA,11.4553902627036,NA,3.84157477270382,NA,4.58215610508146,38.0847,-122.3906
"669",1988-05-01,"D7C","EMP D7",0,9.76986903964909,0,3.28458763932679,0,3.90794761585964,38.1171,-122.0395
"670",1988-06-01,"D11","EMP D11",0.103686326181784,0,0.00857072421568259,0,0.0089170240516334,0,38.0422,121.7995
"671",1988-06-01,"D19C","EMP D19",32.3633735544399,NA,3.75151045783651,NA,4.33669205629494,NA,38.0438,121.6148
"672",1988-06-01,"D28AL","EMP D28A",102.404808469017,NA,11.3137559792048,NA,15.2583164618835,NA,37.9701,-121.5741
"673",1988-06-01,"D4C","EMP D4",0,0,0,0,0,0,38.0581,-121.8193
"674",1988-06-01,"D4L","EMP D4",0.0566692210839938,4.41376077433276,0.00472180071422816,0.489767361089281,0.00487355301322347,0.512,38.0581,-121.8193
"675",1988-06-01,"D4R","EMP D4",5.7815884482212,0.892182569948557,0.450316849456425,0.348140065703638,0.497216606547023,0.356873027979423,38.0581,-121.8193
"676",1988-06-01,"D7C","EMP D7",0,6.1987812011587,0,2.1778522407122,0,2.47951248046348,38.1171,-122.0395
"677",1988-06-01,"USGS 8.1","EMP USGS 8.1",NA,87.8746312626501,NA,23.2156760794348,NA,35.14985250506,38.0316,122.1403
"678",1988-07-01,"D11","EMP D11",0.0158504816393263,0,0.00186915439582014,0,0.00190205779671916,0,38.0422,121.7995
"679",1988-07-01,"D19C","EMP D19",41.5735050040567,NA,4.94700644527241,NA,6.19445224560445,NA,38.0438,121.6148
"680",1988-07-01,"D28AL","EMP D28A",0.0214273928760772,NA,0.00312733287676989,NA,0.0031926815385355,NA,37.9701,-121.5741
"681",1988-07-01,"D4C","EMP D4",0,0.199778339775962,0,0.0786210452045804,0,0.0799113359103847,38.0581,-121.8193
"682",1988-07-01,"D4L","EMP D4",0.224827771085848,0.170159923133852,0.0258503707632896,0.043224112000731,0.0269793325303017,0.0448,38.0581,-121.8193
"683",1988-07-01,"D4R","EMP D4",0.0602246216311371,0.135636751134611,0.00705684614607365,0.0532158624818478,0.00722695459573645,0.0542547004538446,38.0581,-121.8193
"684",1988-07-01,"D41AC","EMP D41A",NA,11.4532490805825,NA,3.82792742118744,NA,4.581299632233,38.0847,-122.3906
"685",1988-07-01,"D7C","EMP D7",0,9.07369878450975,0,3.13122188529056,0,3.6294795138039,38.1171,-122.0395
"686",1988-07-01,"USGS 8.1","EMP USGS 8.1",NA,90.4819857819262,NA,21.9530200724595,NA,36.1927943127705,38.0316,122.1403
"687",1988-08-01,"D11","EMP D11",0.0578259942822999,0,0.00585624085214443,0.000165481915368751,0.00618738138820609,0.000166312660007522,38.0422,121.7995
"688",1988-08-01,"D19C","EMP D19",27.2966183677955,NA,2.68803477339262,NA,3.27559420413546,NA,38.0438,121.6148
"689",1988-08-01,"D28AL","EMP D28A",33.1902065146847,NA,4.2435733913734,NA,4.94534077068802,NA,37.9701,-121.5741
"690",1988-08-01,"D4C","EMP D4",0.00400719821181284,0.0900746288443336,0.000424845380043883,0.0353399725486374,0.000428770208663974,0.0360298515377334,38.0581,-121.8193
"691",1988-08-01,"D4L","EMP D4",14.8869214194593,0.1093735035768,1.46623163847238,0.037243277264655,1.59290059188215,0.0384,38.0581,-121.8193
"692",1988-08-01,"D4R","EMP D4",3.61613646399395,0.0511068424733035,0.358592159200859,0.0197732958123381,0.386926601647353,0.0204427369893214,38.0581,-121.8193
"693",1988-08-01,"D7C","EMP D7",0,9.95185097016022,0,3.38644646835404,0,3.98074038806409,38.1171,-122.0395
"694",1988-08-01,"USGS 8.1","EMP USGS 8.1",NA,117.876853868712,NA,28.5910852463293,NA,47.1507415474849,38.0316,122.1403
"695",1988-09-01,"D11","EMP D11",0.109953824692712,0,0.00920872167666289,0,0.00945602892357321,0,38.0422,121.7995
"696",1988-09-01,"D19C","EMP D19",38.0536962933389,NA,2.93614114268347,NA,3.65315484416053,NA,38.0438,121.6148
"697",1988-09-01,"D28AL","EMP D28A",3.77118815009001e-05,NA,3.60025507349164e-06,NA,3.62034062408641e-06,NA,37.9701,-121.5741
"698",1988-09-01,"D4C","EMP D4",18.1625665084579,6.06874006164651,1.6943972996778,2.34175557297872,1.94339461640499,2.4274960246586,38.0581,-121.8193
"699",1988-09-01,"D4L","EMP D4",2.93684559579911,0.20219569594335,0.293285285258295,0.0512047255261039,0.314242478750505,0.056,38.0581,-121.8193
"700",1988-09-01,"D4R","EMP D4",5.41972295542631,1.29983674418126,0.522277185658635,0.47862007021635,0.579910356230615,0.519934697672506,38.0581,-121.8193
"701",1988-09-01,"D41AC","EMP D41A",NA,22.6191330241535,NA,7.2562476457444,NA,9.04765320966139,38.0847,-122.3906
"702",1988-09-01,"D7C","EMP D7",0,13.9186417684219,0,4.62684127808319,0,5.56745670736877,38.1171,-122.0395
"703",1988-09-01,"USGS 8.1","EMP USGS 8.1",NA,58.3093201022445,NA,16.5595951246964,NA,23.3237280408978,38.0316,122.1403
"704",1988-10-01,"D11","EMP D11",0.0347102603707743,0,0.00327056209205236,0.000131563428085379,0.00333218499559433,0.00013222389670696,38.0422,121.7995
"705",1988-10-01,"D19C","EMP D19",20.381310903758,NA,1.76621824471518,NA,1.95660584676077,NA,38.0438,121.6148
"706",1988-10-01,"D28AL","EMP D28A",5.90265461764415,NA,0.516947229295164,NA,0.566654843293838,NA,37.9701,-121.5741
"707",1988-10-01,"D4C","EMP D4",0,NA,0,NA,0,NA,38.0581,-121.8193
"708",1988-10-01,"D4L","EMP D4",16.8455914389292,0.037020799650925,1.24115121421473,0.0150937783052696,1.44872086374791,0.016,38.0581,-121.8193
"709",1988-10-01,"D4R","EMP D4",0.208942276517739,2.26449109502272,0.0173910721426455,0.830974801108631,0.0179690357805255,0.905796438009086,38.0581,-121.8193
"710",1988-10-01,"D7C","EMP D7",0,13.1755513086472,0,4.42289380101924,0,5.27022052345886,38.1171,-122.0395
"711",1988-10-01,"USGS 8.1","EMP USGS 8.1",NA,46.0069611420625,NA,13.3114686323073,NA,18.402784456825,38.0316,122.1403
"712",1988-11-01,"D11","EMP D11",0.0450920025624086,0,0.00301812448007216,0,0.00311134817680619,0,38.0422,121.7995
"713",1988-11-01,"D19C","EMP D19",36.5513793141527,NA,2.1467823938436,NA,2.52204517267653,NA,38.0438,121.6148
"714",1988-11-01,"D28AL","EMP D28A",7.84916846321378,NA,0.503427286905118,NA,0.541592623961751,NA,37.9701,-121.5741
"715",1988-11-01,"D4C","EMP D4",1.5566559597351,2.81295006204395,0.100807836996473,1.08455569647118,0.107409261221722,1.12518002481758,38.0581,-121.8193
"716",1988-11-01,"D4L","EMP D4",3.28100706621465,2.22188931277777,0.209642785241281,0.533736450876501,0.226389487568811,0.572,38.0581,-121.8193
"717",1988-11-01,"D4R","EMP D4",2.0102852566611,2.58020094652415,0.129474992476837,0.947774150113046,0.138709682709616,1.03208037860966,38.0581,-121.8193
"718",1988-11-01,"D41AC","EMP D41A",NA,13.6355503789824,NA,4.70610471389376,NA,5.45422015159298,38.0847,-122.3906
"719",1988-11-01,"D7C","EMP D7",0,10.0995941205787,0,2.35535827153474,0,2.72689041255626,38.1171,-122.0395
"720",1988-11-01,"USGS 8.1","EMP USGS 8.1",NA,54.2156776698288,NA,14.4739451596146,NA,21.6862710679315,38.0316,122.1403
"721",1988-12-01,"D11","EMP D11",2.36663216757643,0,0.0880742892041589,0,0.0922986545354807,0,38.0422,121.7995
"722",1988-12-01,"D19C","EMP D19",25.0742387564166,NA,0.775036541272591,NA,0.877598356474581,NA,38.0438,121.6148
"723",1988-12-01,"D28AL","EMP D28A",2.53468146087289,NA,0.0842933368687552,NA,0.0887138511305513,NA,37.9701,-121.5741
"724",1988-12-01,"D4C","EMP D4",0,1.17329570674084,0,0.453243211402433,0,0.469318282696336,38.0581,-121.8193
"725",1988-12-01,"D4L","EMP D4",0,0.100555240893843,0,0.023588976473666,0,0.024,38.0581,-121.8193
"726",1988-12-01,"D4R","EMP D4",7.97630038321477,14.3795133382872,0.274483213371623,4.91663555535617,0.311075714945376,5.75180533531489,38.0581,-121.8193
"727",1988-12-01,"D7C","EMP D7",0,11.5116456335406,0,2.72031940369616,0,3.10814432105597,38.1171,-122.0395
"728",1989-01-01,"D11","EMP D11",0.0167458112265916,0,0.000508937582832766,0,0.000519120148024339,0,38.0422,121.7995
"729",1989-01-01,"D19C","EMP D19",51.6221404718771,NA,1.34656651707241,NA,1.60028635462819,NA,38.0438,121.6148
"730",1989-01-01,"D28AL","EMP D28A",1.3815651619349,NA,0.0403591893377529,NA,0.0428285200199819,NA,37.9701,-121.5741
"731",1989-01-01,"D4C","EMP D4",9.85587127165164,1.32190190218764,0.268805206375191,0.343398281301502,0.305532009421201,0.356913513590662,38.0581,-121.8193
"732",1989-01-01,"D4L","EMP D4",0.000894911950508381,0.342957070546769,2.74857482049599e-05,0.0460317950821979,2.77422704657598e-05,0.04698,38.0581,-121.8193
"733",1989-01-01,"D4R","EMP D4",12.9032538009288,1.17700750862327,0.340350357022765,0.301464527364123,0.400000867828792,0.317792027328284,38.0581,-121.8193
